kernel,M,N,tile_rows,tile_cols,rep,time_ms,bw_gbs,checksum,status
"direct        BX=1024 BY=1   TX=1  TY=1   tile=1x1024",16384,16384,1,1024,83,3.006208,2857.399,2.681670e+09,PASS
"direct        BX=1024 BY=1   TX=1  TY=1   tile=1x1024",16384,16384,1,1024,84,3.005248,2858.311,2.681670e+09,PASS
"direct        BX=1024 BY=1   TX=1  TY=1   tile=1x1024",16384,16384,1,1024,85,3.003936,2859.560,2.681670e+09,PASS
"direct        BX=1024 BY=1   TX=1  TY=1   tile=1x1024",16384,16384,1,1024,86,3.008256,2855.453,2.681670e+09,PASS
"direct        BX=1024 BY=1   TX=1  TY=1   tile=1x1024",16384,16384,1,1024,87,3.007136,2856.517,2.681670e+09,PASS
"direct        BX=1024 BY=1   TX=1  TY=1   tile=1x1024",16384,16384,1,1024,88,3.003072,2860.382,2.681670e+09,PASS
"direct        BX=1024 BY=1   TX=1  TY=1   tile=1x1024",16384,16384,1,1024,89,3.005920,2857.672,2.681670e+09,PASS
"direct        BX=1024 BY=1   TX=1  TY=1   tile=1x1024",16384,16384,1,1024,90,3.006944,2856.699,2.681670e+09,PASS
"direct        BX=1024 BY=1   TX=1  TY=1   tile=1x1024",16384,16384,1,1024,91,3.007200,2856.456,2.681670e+09,PASS
"direct        BX=1024 BY=1   TX=1  TY=1   tile=1x1024",16384,16384,1,1024,92,3.006432,2857.186,2.681670e+09,PASS
"direct        BX=1024 BY=1   TX=1  TY=1   tile=1x1024",16384,16384,1,1024,93,3.007552,2856.122,2.681670e+09,PASS
"direct        BX=1024 BY=1   TX=1  TY=1   tile=1x1024",16384,16384,1,1024,94,3.008512,2855.210,2.681670e+09,PASS
"direct        BX=1024 BY=1   TX=1  TY=1   tile=1x1024",16384,16384,1,1024,95,3.007200,2856.456,2.681670e+09,PASS
"direct        BX=1024 BY=1   TX=1  TY=1   tile=1x1024",16384,16384,1,1024,96,3.010752,2853.086,2.681670e+09,PASS
"direct        BX=1024 BY=1   TX=1  TY=1   tile=1x1024",16384,16384,1,1024,97,3.010208,2853.602,2.681670e+09,PASS
"direct        BX=1024 BY=1   TX=1  TY=1   tile=1x1024",16384,16384,1,1024,98,3.008096,2855.605,2.681670e+09,PASS
"direct        BX=1024 BY=1   TX=1  TY=1   tile=1x1024",16384,16384,1,1024,99,3.007392,2856.274,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,0,13.632064,630.127,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,1,13.611744,631.068,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,2,13.624480,630.478,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,3,13.615872,630.877,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,4,13.616064,630.868,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,5,13.619584,630.705,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,6,13.609984,631.149,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,7,13.605920,631.338,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,8,13.607104,631.283,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,9,13.617248,630.813,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,10,13.606496,631.311,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,11,13.619904,630.690,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,12,13.599072,631.656,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,13,13.622272,630.580,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,14,13.614592,630.936,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,15,13.605792,631.344,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,16,13.612128,631.050,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,17,13.616000,630.871,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,18,13.613056,631.007,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,19,13.615168,630.909,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,20,13.621600,630.611,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,21,13.608512,631.218,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,22,13.617472,630.802,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,23,13.605824,631.342,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,24,13.620672,630.654,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,25,13.615040,630.915,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,26,13.616416,630.851,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,27,13.619360,630.715,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,28,13.620480,630.663,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,29,13.612896,631.014,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,30,13.618688,630.746,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,31,13.613824,630.971,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,32,13.619712,630.699,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,33,13.596192,631.790,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,34,13.619072,630.728,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,35,13.605120,631.375,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,36,13.612480,631.034,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,37,13.604000,631.427,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,38,13.612064,631.053,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,39,13.616128,630.865,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,40,13.616544,630.845,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,41,13.618848,630.739,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,42,13.602912,631.478,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,43,13.621568,630.613,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,44,13.619424,630.712,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,45,13.610688,631.117,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,46,13.608096,631.237,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,47,13.608832,631.203,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,48,13.614528,630.939,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,49,13.613888,630.969,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,50,13.616512,630.847,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,51,13.617344,630.808,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,52,13.617504,630.801,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,53,13.613504,630.986,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,54,13.619296,630.718,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,55,13.605856,631.341,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,56,13.611616,631.074,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,57,13.614816,630.926,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,58,13.613504,630.986,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,59,13.610528,631.124,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,60,13.609472,631.173,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,61,13.602496,631.497,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,62,13.606944,631.291,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,63,13.613536,630.985,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,64,13.606368,631.317,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,65,13.615776,630.881,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,66,13.614976,630.918,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,67,13.602112,631.515,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,68,13.612160,631.049,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,69,13.623712,630.514,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,70,13.609056,631.193,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,71,13.612288,631.043,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,72,13.612096,631.052,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,73,13.611584,631.075,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,74,13.612352,631.040,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,75,13.609824,631.157,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,76,13.618816,630.740,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,77,13.602368,631.503,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,78,13.607904,631.246,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,79,13.607808,631.250,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,80,13.614080,630.960,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,81,13.611744,631.068,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,82,13.606560,631.308,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,83,13.623008,630.546,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,84,13.609920,631.152,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,85,13.608256,631.230,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,86,13.619264,630.719,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,87,13.610624,631.120,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,88,13.606176,631.326,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,89,13.614848,630.924,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,90,13.608480,631.219,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,91,13.610848,631.109,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,92,13.600448,631.592,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,93,13.612896,631.014,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,94,13.616224,630.860,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,95,13.610208,631.139,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,96,13.605056,631.378,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,97,13.617344,630.808,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,98,13.626144,630.401,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,99,13.597920,631.709,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,0,12.749984,673.721,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,1,12.735488,674.488,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,2,12.730144,674.771,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,3,12.743616,674.058,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,4,12.737280,674.393,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,5,12.741408,674.175,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,6,12.732352,674.654,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,7,12.734368,674.547,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,8,12.731936,674.676,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,9,12.737856,674.363,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,10,12.728960,674.834,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,11,12.726592,674.960,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,12,12.734272,674.552,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,13,12.745376,673.965,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,14,12.739904,674.254,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,15,12.734336,674.549,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,16,12.738336,674.337,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,17,12.740352,674.231,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,18,12.736512,674.434,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,19,12.744320,674.021,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,20,12.729984,674.780,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,21,12.732192,674.663,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,22,12.735488,674.488,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,23,12.733600,674.588,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,24,12.740416,674.227,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,25,12.736640,674.427,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,26,12.729408,674.810,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,27,12.729472,674.807,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,28,12.730016,674.778,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,29,12.734080,674.563,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,30,12.743680,674.054,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,31,12.728320,674.868,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,32,12.730976,674.727,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,33,12.727392,674.917,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,34,12.727296,674.922,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,35,12.737952,674.358,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,36,12.739072,674.298,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,37,12.736768,674.420,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,38,12.739776,674.261,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,39,12.727232,674.926,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,40,12.735744,674.474,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,41,12.737056,674.405,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,42,12.745696,673.948,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,43,12.736576,674.430,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,44,12.734496,674.541,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,45,12.748992,673.774,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,46,12.734464,674.542,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,47,12.724384,675.077,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,48,12.734624,674.534,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,49,12.729536,674.803,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,50,12.731264,674.712,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,51,12.746816,673.889,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,52,12.731296,674.710,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,53,12.729728,674.793,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,54,12.725344,675.026,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,55,12.739296,674.286,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,56,12.732192,674.663,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,57,12.725760,675.004,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,58,12.730368,674.759,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,59,12.724384,675.077,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,60,12.737024,674.407,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,61,12.736224,674.449,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,62,12.735520,674.486,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,63,12.741472,674.171,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,64,12.740736,674.210,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,65,12.736544,674.432,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,66,12.726784,674.949,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,67,12.726816,674.948,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,68,12.731456,674.702,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,69,12.740832,674.205,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,70,12.727264,674.924,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,71,12.742784,674.102,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,72,12.737728,674.369,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,73,12.736096,674.456,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,74,12.731520,674.698,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,75,12.734240,674.554,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,76,12.742464,674.119,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,77,12.743776,674.049,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,78,12.730176,674.770,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,79,12.731328,674.708,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,80,12.736384,674.441,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,81,12.725344,675.026,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,82,12.736256,674.447,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,83,12.724288,675.082,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,84,12.736096,674.456,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,85,12.734528,674.539,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,86,12.734720,674.529,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,87,12.743104,674.085,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,88,12.734432,674.544,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,89,12.745984,673.933,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,90,12.747360,673.860,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,91,12.757408,673.329,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,92,12.748032,673.824,2.681670e+09,PASS
