variant,N,BX,BY,TX,TY,SB,PAD,med_time_ms,std_time_ms,min_gbs,med_gbs,max_gbs,pct_peak_bw
smem_blk,16384,32,32,1,4,128,1,1.4715,0.0037,1423.5,1459.4,1460.7,43.0
smem_blk,16384,32,32,1,4,256,1,1.4688,0.0046,1418.1,1462.1,1463.7,43.1
smem_pad,16384,32,32,1,4,32,1,0.7914,0.0076,2479.1,2713.5,2725.3,79.9
smem_pad_blk,16384,32,32,1,4,32,1,0.7828,0.0041,2620.8,2743.2,2757.0,80.8
smem_pad_blk_vec,16384,32,32,1,4,32,1,1.0610,0.0030,1978.7,2023.9,2031.4,59.6
smem_pad_blk_vec_2x,16384,32,32,1,4,32,1,1.0261,0.0061,1981.5,2092.9,2103.2,61.6
naive,16384,32,32,2,2,32,1,3.9006,0.0046,545.3,550.5,551.3,16.2
blocked,16384,32,32,2,2,8,1,3.8697,0.0042,550.1,554.9,555.8,16.3
blocked,16384,32,32,2,2,32,1,3.9140,0.0041,544.9,548.7,549.7,16.2
blocked,16384,32,32,2,2,64,1,3.8877,0.0046,547.5,552.4,553.5,16.3
blocked,16384,32,32,2,2,128,1,3.8960,0.0080,540.7,551.2,552.1,16.2
blocked,16384,32,32,2,2,256,1,3.8942,0.0048,545.9,551.5,552.2,16.2
smem,16384,32,32,2,2,32,1,1.4474,0.0037,1447.6,1483.7,1484.8,43.7
smem_blk,16384,32,32,2,2,8,1,1.4477,0.0033,1450.7,1483.4,1484.7,43.7
smem_blk,16384,32,32,2,2,32,1,1.4470,0.0035,1450.2,1484.1,1485.6,43.7
smem_blk,16384,32,32,2,2,64,1,1.4476,0.0035,1448.8,1483.5,1484.9,43.7
smem_blk,16384,32,32,2,2,128,1,1.4469,0.0031,1453.5,1484.2,1485.8,43.7
smem_blk,16384,32,32,2,2,256,1,1.4476,0.0034,1450.8,1483.5,1485.2,43.7
smem_pad,16384,32,32,2,2,32,1,0.7423,0.0073,2640.1,2892.9,2909.2,85.2
smem_swiz,16384,32,32,2,2,32,1,0.7408,0.0047,2738.6,2898.7,2915.1,85.4
smem_blk_swiz,16384,32,32,2,2,8,1,0.7423,0.0046,2740.7,2893.1,2911.3,85.2
smem_blk_swiz,16384,32,32,2,2,32,1,0.7454,0.0048,2721.0,2881.1,2896.6,84.8
smem_blk_swiz,16384,32,32,2,2,64,1,0.7424,0.0050,2724.8,2892.8,2911.3,85.2
smem_blk_swiz,16384,32,32,2,2,128,1,0.7414,0.0048,2735.5,2896.5,2915.1,85.3
smem_blk_swiz,16384,32,32,2,2,256,1,0.7413,0.0052,2719.7,2896.7,2915.6,85.3
smem_pad_blk,16384,32,32,2,2,32,1,0.7423,0.0049,2730.6,2893.1,2915.6,85.2
smem_pad_blk_vec,16384,32,32,2,2,32,1,0.9864,0.0071,2034.3,2177.2,2187.0,64.1
smem_pad_blk_vec_2x,16384,32,32,2,2,32,1,0.9607,0.0034,2200.1,2235.3,2254.3,65.8
naive,16384,16,8,1,1,32,1,2.5344,0.0044,835.7,847.3,849.8,25.0
blocked,16384,16,8,1,1,8,1,2.5550,0.0046,828.5,840.5,842.7,24.7
blocked,16384,16,8,1,1,32,1,2.5214,0.0041,841.1,851.7,853.9,25.1
blocked,16384,16,8,1,1,64,1,2.4946,0.0053,845.4,860.8,862.5,25.3
blocked,16384,16,8,1,1,128,1,2.5223,0.0042,839.2,851.4,852.9,25.1
blocked,16384,16,8,1,1,256,1,2.5616,0.0048,824.7,838.4,840.2,24.7
smem,16384,16,8,1,1,32,1,1.2754,0.0041,1631.7,1683.8,1685.3,49.6
smem_blk,16384,16,8,1,1,8,1,1.2753,0.0041,1631.6,1684.0,1685.3,49.6
smem_blk,16384,16,8,1,1,32,1,1.2753,0.0043,1629.4,1683.8,1685.3,49.6
smem_blk,16384,16,8,1,1,64,1,1.2755,0.0044,1628.7,1683.7,1685.3,49.6
smem_blk,16384,16,8,1,1,128,1,1.2751,0.0039,1635.0,1684.1,1685.8,49.6
smem_blk,16384,16,8,1,1,256,1,1.2762,0.0087,1575.8,1682.7,1685.1,49.6
smem_pad,16384,16,8,1,1,32,1,1.2752,0.0036,1638.0,1684.0,1685.6,49.6
smem_swiz,16384,16,8,1,1,32,1,1.2748,0.0037,1637.2,1684.6,1686.2,49.6
smem_blk_swiz,16384,16,8,1,1,8,1,1.2748,0.0042,1631.5,1684.6,1686.0,49.6
smem_blk_swiz,16384,16,8,1,1,32,1,1.2750,0.0041,1632.8,1684.3,1686.1,49.6
smem_blk_swiz,16384,16,8,1,1,64,1,1.2752,0.0042,1630.7,1684.1,1685.6,49.6
smem_blk_swiz,16384,16,8,1,1,128,1,1.2749,0.0039,1634.8,1684.4,1685.8,49.6
smem_blk_swiz,16384,16,8,1,1,256,1,1.2750,0.0044,1629.0,1684.3,1686.1,49.6
smem_pad_blk,16384,16,8,1,1,32,1,1.2751,0.0042,1631.5,1684.2,1686.0,49.6
smem_pad_blk_vec,16384,16,8,1,1,32,1,1.3875,0.0050,1494.3,1547.7,1549.9,45.6
smem_pad_blk_vec_2x,16384,16,8,1,1,32,1,1.2853,0.0040,1623.0,1670.8,1673.6,49.2
naive,16384,16,16,1,1,32,1,2.1261,0.0048,991.2,1010.1,1013.1,29.7
blocked,16384,16,16,1,1,8,1,2.1334,0.0044,989.7,1006.6,1009.0,29.6
blocked,16384,16,16,1,1,32,1,2.1368,0.0048,985.9,1005.0,1007.2,29.6
blocked,16384,16,16,1,1,64,1,2.0983,0.0039,1009.0,1023.5,1026.2,30.1
blocked,16384,16,16,1,1,128,1,2.1831,0.0046,967.3,983.7,986.4,29.0
blocked,16384,16,16,1,1,256,1,2.1065,0.0044,1001.8,1019.5,1022.4,30.0
smem,16384,16,16,1,1,32,1,1.3525,0.0073,1506.9,1587.8,1590.3,46.8
smem_blk,16384,16,16,1,1,8,1,1.3561,0.0030,1551.4,1583.6,1586.2,46.6
smem_blk,16384,16,16,1,1,32,1,1.3524,0.0033,1554.7,1587.9,1591.5,46.8
smem_blk,16384,16,16,1,1,64,1,1.3508,0.0040,1548.6,1589.8,1593.6,46.8
smem_blk,16384,16,16,1,1,128,1,1.3512,0.0040,1545.5,1589.3,1592.1,46.8
smem_blk,16384,16,16,1,1,256,1,1.3498,0.0045,1542.2,1590.9,1594.0,46.8
smem_pad,16384,16,16,1,1,32,1,1.3214,0.0044,1580.1,1625.2,1629.3,47.9
smem_swiz,16384,16,16,1,1,32,1,1.3246,0.0041,1574.8,1621.3,1624.1,47.7
smem_blk_swiz,16384,16,16,1,1,8,1,1.3252,0.0039,1576.5,1620.5,1622.6,47.7
smem_blk_swiz,16384,16,16,1,1,32,1,1.3249,0.0039,1577.1,1620.9,1623.0,47.7
smem_blk_swiz,16384,16,16,1,1,64,1,1.3263,0.0044,1569.2,1619.2,1622.6,47.7
smem_blk_swiz,16384,16,16,1,1,128,1,1.3244,0.0039,1578.3,1621.5,1623.8,47.7
smem_blk_swiz,16384,16,16,1,1,256,1,1.3266,0.0038,1577.2,1618.8,1622.0,47.7
smem_pad_blk,16384,16,16,1,1,32,1,1.3199,0.0048,1577.9,1627.1,1629.5,47.9
smem_pad_blk_vec,16384,16,16,1,1,32,1,1.4719,0.0037,1424.5,1459.0,1461.0,43.0
smem_pad_blk_vec_2x,16384,16,16,1,1,32,1,1.3880,0.0033,1512.4,1547.2,1549.0,45.6
naive,16384,16,8,1,2,32,1,2.5806,0.0043,821.1,832.2,834.1,24.5
blocked,16384,16,8,1,2,8,1,2.6558,0.0048,796.1,808.6,810.3,23.8
blocked,16384,16,8,1,2,32,1,2.5778,0.0048,820.3,833.1,835.4,24.5
blocked,16384,16,8,1,2,64,1,2.6357,0.0070,794.9,814.8,816.7,24.0
blocked,16384,16,8,1,2,128,1,2.5897,0.0051,815.9,829.2,831.1,24.4
blocked,16384,16,8,1,2,256,1,2.5730,0.0044,823.0,834.6,836.9,24.6
smem,16384,16,8,1,2,32,1,1.0154,0.0059,2004.7,2114.8,2119.8,62.3
smem_blk,16384,16,8,1,2,8,1,1.0163,0.0061,1999.1,2113.1,2117.8,62.2
smem_blk,16384,16,8,1,2,32,1,1.0162,0.0106,1914.9,2113.3,2118.2,62.2
smem_blk,16384,16,8,1,2,64,1,1.0161,0.0061,1998.6,2113.5,2117.4,62.2
smem_blk,16384,16,8,1,2,128,1,1.0152,0.0059,2007.1,2115.3,2120.9,62.3
smem_blk,16384,16,8,1,2,256,1,1.0176,0.0063,1991.5,2110.4,2113.9,62.1
smem_pad,16384,16,8,1,2,32,1,1.0049,0.0090,1962.8,2137.1,2141.8,62.9
smem_swiz,16384,16,8,1,2,32,1,1.0071,0.0064,2009.1,2132.3,2135.3,62.8
smem_blk_swiz,16384,16,8,1,2,8,1,1.0053,0.0061,2019.5,2136.2,2141.2,62.9
smem_blk_swiz,16384,16,8,1,2,32,1,1.0078,0.0063,2010.0,2130.8,2135.8,62.7
smem_blk_swiz,16384,16,8,1,2,64,1,1.0051,0.0065,2012.1,2136.5,2140.9,62.9
smem_blk_swiz,16384,16,8,1,2,128,1,1.0088,0.0095,1947.0,2128.7,2132.8,62.7
smem_blk_swiz,16384,16,8,1,2,256,1,1.0062,0.0064,2011.2,2134.3,2138.5,62.8
smem_pad_blk,16384,16,8,1,2,32,1,1.0060,0.0060,2019.0,2134.6,2138.6,62.9
smem_pad_blk_vec,16384,16,8,1,2,32,1,0.8586,0.0054,2355.3,2501.3,2505.5,73.7
smem_pad_blk_vec_2x,16384,16,8,1,2,32,1,0.8388,0.0047,2426.2,2560.0,2563.9,75.4
naive,16384,16,16,1,2,32,1,2.0316,0.0073,1022.4,1057.0,1060.6,31.1
blocked,16384,16,16,1,2,8,1,2.0259,0.0073,1024.9,1060.0,1063.3,31.2
blocked,16384,16,16,1,2,32,1,2.0256,0.0044,1040.6,1060.2,1062.7,31.2
blocked,16384,16,16,1,2,64,1,2.0109,0.0044,1048.4,1067.9,1070.5,31.4
blocked,16384,16,16,1,2,128,1,2.0247,0.0073,1024.9,1060.6,1063.4,31.2
blocked,16384,16,16,1,2,256,1,2.0418,0.0043,1033.6,1051.7,1053.8,31.0
smem,16384,16,16,1,2,32,1,1.2004,0.0050,1728.1,1789.0,1792.4,52.7
smem_blk,16384,16,16,1,2,8,1,1.1998,0.0053,1719.4,1789.8,1793.3,52.7
smem_blk,16384,16,16,1,2,32,1,1.2007,0.0053,1715.7,1788.5,1792.4,52.7
smem_blk,16384,16,16,1,2,64,1,1.2003,0.0059,1711.1,1789.2,1792.7,52.7
smem_blk,16384,16,16,1,2,128,1,1.1996,0.0054,1716.3,1790.2,1794.0,52.7
smem_blk,16384,16,16,1,2,256,1,1.2006,0.0053,1717.1,1788.7,1791.7,52.7
smem_pad,16384,16,16,1,2,32,1,1.1134,0.0116,1875.9,1928.8,1974.7,56.8
smem_pad_blk,16384,16,16,1,2,32,1,1.1131,0.0130,1856.0,1929.3,1978.4,56.8
smem_pad_blk_vec,16384,16,16,1,2,32,1,0.9070,0.0059,2227.2,2367.6,2375.5,69.7
smem_pad_blk_vec_2x,16384,16,16,1,2,32,1,0.8858,0.0050,2299.4,2424.5,2430.8,71.4
naive,16384,16,8,2,1,32,1,2.6969,0.0067,779.4,796.3,799.1,23.4
blocked,16384,16,8,2,1,8,1,2.7188,0.0052,779.2,789.9,792.6,23.3
blocked,16384,16,8,2,1,32,1,2.6718,0.0049,793.5,803.8,805.6,23.7
blocked,16384,16,8,2,1,64,1,2.7523,0.0057,768.5,780.3,783.5,23.0
blocked,16384,16,8,2,1,128,1,2.7083,0.0052,781.5,792.9,795.1,23.3
blocked,16384,16,8,2,1,256,1,2.7224,0.0050,776.9,788.8,790.5,23.2
smem,16384,16,8,2,1,32,1,0.9849,0.0061,2062.9,2180.3,2183.2,64.2
smem_blk,16384,16,8,2,1,8,1,0.9846,0.0056,2072.9,2181.1,2184.8,64.2
smem_blk,16384,16,8,2,1,32,1,0.9846,0.0059,2063.6,2181.1,2184.9,64.2
smem_blk,16384,16,8,2,1,64,1,0.9840,0.0062,2059.8,2182.4,2185.8,64.3
smem_blk,16384,16,8,2,1,128,1,0.9840,0.0059,2068.8,2182.4,2186.1,64.3
smem_blk,16384,16,8,2,1,256,1,0.9848,0.0059,2065.4,2180.6,2184.3,64.2
smem_pad,16384,16,8,2,1,32,1,0.9724,0.0058,2093.4,2208.5,2211.6,65.0
smem_swiz,16384,16,8,2,1,32,1,0.9725,0.0052,2104.5,2208.1,2212.2,65.0
smem_blk_swiz,16384,16,8,2,1,8,1,0.9739,0.0059,2087.1,2205.1,2209.9,64.9
smem_blk_swiz,16384,16,8,2,1,32,1,0.9744,0.0099,2002.7,2203.9,2209.7,64.9
smem_blk_swiz,16384,16,8,2,1,64,1,0.9735,0.0056,2093.2,2205.9,2210.3,65.0
smem_blk_swiz,16384,16,8,2,1,128,1,0.9744,0.0054,2094.5,2204.0,2208.0,64.9
smem_blk_swiz,16384,16,8,2,1,256,1,0.9742,0.0063,2082.0,2204.3,2208.7,64.9
smem_pad_blk,16384,16,8,2,1,32,1,0.9740,0.0052,2106.2,2204.8,2208.9,64.9
smem_pad_blk_vec,16384,16,8,2,1,32,1,0.8435,0.0059,2383.3,2546.1,2551.1,75.0
smem_pad_blk_vec_2x,16384,16,8,2,1,32,1,0.8120,0.0045,2508.6,2644.7,2650.0,77.9
naive,16384,16,16,2,2,32,1,2.3088,0.0037,919.8,930.1,932.3,27.4
blocked,16384,16,16,2,2,8,1,2.2734,0.0051,926.2,944.6,946.3,27.8
blocked,16384,16,16,2,2,32,1,2.3193,0.0053,907.5,925.9,928.5,27.3
blocked,16384,16,16,2,2,64,1,2.3125,0.0043,915.0,928.6,931.5,27.3
blocked,16384,16,16,2,2,128,1,2.3194,0.0052,908.0,925.9,927.9,27.3
blocked,16384,16,16,2,2,256,1,2.3803,0.0054,885.9,902.2,905.0,26.6
smem,16384,16,16,2,2,32,1,1.2411,0.0040,1678.1,1730.3,1732.5,50.9
smem_blk,16384,16,16,2,2,8,1,1.2416,0.0049,1667.8,1729.6,1732.7,50.9
smem_blk,16384,16,16,2,2,32,1,1.2417,0.0041,1676.0,1729.5,1732.4,50.9
smem_blk,16384,16,16,2,2,64,1,1.2416,0.0039,1678.6,1729.6,1732.6,50.9
smem_blk,16384,16,16,2,2,128,1,1.2416,0.0045,1670.4,1729.7,1732.9,50.9
smem_blk,16384,16,16,2,2,256,1,1.2419,0.0046,1672.0,1729.2,1732.1,50.9
smem_pad,16384,16,16,2,2,32,1,0.7010,0.0050,2866.4,3063.6,3072.2,90.2
smem_swiz,16384,16,16,2,2,32,1,0.6993,0.0054,2858.1,3071.0,3080.4,90.4
smem_blk_swiz,16384,16,16,2,2,8,1,0.7004,0.0055,2849.4,3066.3,3074.4,90.3
smem_blk_swiz,16384,16,16,2,2,32,1,0.7001,0.0057,2843.2,3067.6,3075.1,90.3
smem_blk_swiz,16384,16,16,2,2,64,1,0.6977,0.0095,2708.3,3078.1,3085.0,90.6
smem_blk_swiz,16384,16,16,2,2,128,1,0.6986,0.0198,2392.2,3073.8,3081.1,90.5
smem_blk_swiz,16384,16,16,2,2,256,1,0.6990,0.0058,2843.5,3072.3,3079.7,90.5
smem_pad_blk,16384,16,16,2,2,32,1,0.6977,0.0045,2897.4,3078.1,3087.5,90.6
smem_pad_blk_vec,16384,16,16,2,2,32,1,0.7133,0.0050,2816.7,3010.5,3015.9,88.6
smem_pad_blk_vec_2x,16384,16,16,2,2,32,1,0.7131,0.0043,2841.7,3011.7,3014.5,88.7
naive,16384,16,8,1,4,32,1,2.3689,0.0068,883.7,906.5,909.1,26.7
blocked,16384,16,8,1,4,8,1,2.3728,0.0045,893.4,905.1,908.0,26.7
blocked,16384,16,8,1,4,32,1,2.3705,0.0046,893.6,905.9,908.5,26.7
blocked,16384,16,8,1,4,64,1,2.3913,0.0045,886.5,898.0,901.7,26.4
blocked,16384,16,8,1,4,128,1,2.3410,0.0046,902.6,917.3,920.1,27.0
blocked,16384,16,8,1,4,256,1,2.3564,0.0046,898.3,911.3,914.6,26.8
smem,16384,16,8,1,4,32,1,0.8138,0.0078,2454.2,2639.0,2655.1,77.7
smem_blk,16384,16,8,1,4,8,1,0.8177,0.0096,2366.5,2626.1,2651.0,77.3
smem_blk,16384,16,8,1,4,32,1,0.8128,0.0080,2485.5,2642.2,2666.4,77.8
smem_blk,16384,16,8,1,4,64,1,0.8162,0.0081,2447.0,2631.1,2660.8,77.5
smem_blk,16384,16,8,1,4,128,1,0.8123,0.0073,2473.7,2643.8,2661.9,77.9
smem_blk,16384,16,8,1,4,256,1,0.8166,0.0174,2181.1,2629.8,2658.6,77.4
smem_pad,16384,16,8,1,4,32,1,0.6877,0.0055,2901.4,3122.8,3133.3,92.0
smem_pad_blk,16384,16,8,1,4,32,1,0.6897,0.0059,2878.6,3113.7,3123.8,91.7
smem_pad_blk_vec,16384,16,8,1,4,32,1,0.7086,0.0057,2804.6,3030.7,3034.3,89.2
smem_pad_blk_vec_2x,16384,16,8,1,4,32,1,0.7129,0.0048,2823.7,3012.3,3016.4,88.7
naive,16384,16,16,1,4,32,1,2.3683,0.0044,894.0,906.8,908.8,26.7
blocked,16384,16,16,1,4,8,1,2.3725,0.0054,888.8,905.1,907.8,26.7
blocked,16384,16,16,1,4,32,1,2.3541,0.0048,898.1,912.2,915.0,26.9
blocked,16384,16,16,1,4,64,1,2.3904,0.0054,883.0,898.4,901.1,26.5
blocked,16384,16,16,1,4,128,1,2.3716,0.0053,891.4,905.5,910.0,26.7
blocked,16384,16,16,1,4,256,1,2.3678,0.0050,892.4,907.0,909.9,26.7
smem,16384,16,16,1,4,32,1,0.8485,0.0066,2391.1,2531.0,2552.9,74.5
smem_blk,16384,16,16,1,4,8,1,0.8463,0.0063,2400.7,2537.4,2558.5,74.7
smem_blk,16384,16,16,1,4,32,1,0.8511,0.0067,2379.3,2523.2,2550.7,74.3
smem_blk,16384,16,16,1,4,64,1,0.8517,0.0062,2383.5,2521.4,2538.4,74.2
smem_blk,16384,16,16,1,4,128,1,0.8488,0.0059,2392.1,2529.9,2554.4,74.5
smem_blk,16384,16,16,1,4,256,1,0.8512,0.0067,2368.2,2523.0,2547.3,74.3
smem_pad,16384,16,16,1,4,32,1,0.7110,0.0055,2813.3,3020.5,3029.6,88.9
smem_pad_blk,16384,16,16,1,4,32,1,0.7122,0.0054,2815.8,3015.2,3023.1,88.8
smem_pad_blk_vec,16384,16,16,1,4,32,1,0.7334,0.0084,2627.1,2928.2,2936.5,86.2
smem_pad_blk_vec_2x,16384,16,16,1,4,32,1,0.7272,0.0046,2780.8,2953.2,2958.7,87.0
naive,16384,64,8,1,4,32,1,3.8082,0.0047,558.3,563.9,564.6,16.6
blocked,16384,64,8,1,4,8,1,3.8297,0.0045,555.4,560.8,561.6,16.5
blocked,16384,64,8,1,4,32,1,3.8104,0.0041,558.7,563.6,564.7,16.6
blocked,16384,64,8,1,4,64,1,3.8005,0.0047,559.8,565.0,566.2,16.6
blocked,16384,64,8,1,4,128,1,3.8360,0.0063,551.5,559.8,560.7,16.5
blocked,16384,64,8,1,4,256,1,3.7764,0.0040,564.1,568.7,569.5,16.7
smem,16384,64,8,1,4,32,1,1.2850,0.0038,1625.4,1671.2,1673.6,49.2
smem_blk,16384,64,8,1,4,8,1,1.2846,0.0038,1626.1,1671.7,1674.4,49.2
smem_blk,16384,64,8,1,4,32,1,1.2859,0.0035,1628.3,1670.0,1672.5,49.2
smem_blk,16384,64,8,1,4,64,1,1.2849,0.0044,1618.7,1671.3,1673.7,49.2
smem_blk,16384,64,8,1,4,128,1,1.2855,0.0047,1614.0,1670.6,1673.5,49.2
smem_blk,16384,64,8,1,4,256,1,1.2854,0.0039,1624.2,1670.6,1673.0,49.2
smem_pad,16384,64,8,1,4,32,1,0.7158,0.0051,2807.0,3000.1,3007.2,88.3
smem_swiz,16384,64,8,1,4,32,1,0.7168,0.0052,2801.1,2996.1,3003.0,88.2
smem_blk_swiz,16384,64,8,1,4,8,1,0.7209,0.0050,2793.5,2978.8,2984.1,87.7
smem_blk_swiz,16384,64,8,1,4,32,1,0.7170,0.0049,2811.1,2995.3,3002.8,88.2
smem_blk_swiz,16384,64,8,1,4,64,1,0.7151,0.0051,2810.5,3003.0,3008.6,88.4
smem_blk_swiz,16384,64,8,1,4,128,1,0.7193,0.0045,2814.3,2985.5,2990.6,87.9
smem_blk_swiz,16384,64,8,1,4,256,1,0.7166,0.0054,2795.0,2996.7,3003.7,88.2
smem_pad_blk,16384,64,8,1,4,32,1,0.7139,0.0053,2808.8,3008.0,3014.4,88.6
smem_pad_blk_vec,16384,64,8,1,4,32,1,0.7226,0.0048,2789.1,2972.0,2977.3,87.5
smem_pad_blk_vec_2x,16384,64,8,1,4,32,1,0.7249,0.0079,2669.7,2962.3,2966.4,87.2
naive,16384,64,16,1,2,32,1,3.7511,0.0037,567.4,572.5,573.1,16.9
blocked,16384,64,16,1,2,8,1,3.7618,0.0041,565.2,570.9,571.5,16.8
blocked,16384,64,16,1,2,32,1,3.7480,0.0039,567.5,573.0,573.6,16.9
blocked,16384,64,16,1,2,64,1,3.7754,0.0077,557.7,568.8,569.5,16.7
blocked,16384,64,16,1,2,128,1,3.7284,0.0038,570.8,576.0,576.6,17.0
blocked,16384,64,16,1,2,256,1,3.7656,0.0080,558.6,570.3,570.9,16.8
smem,16384,64,16,1,2,32,1,1.9830,0.0031,1067.2,1083.0,1084.6,31.9
smem_blk,16384,64,16,1,2,8,1,1.9827,0.0028,1070.1,1083.1,1085.6,31.9
smem_blk,16384,64,16,1,2,32,1,1.9831,0.0024,1072.1,1082.9,1084.9,31.9
smem_blk,16384,64,16,1,2,64,1,1.9832,0.0027,1070.1,1082.8,1084.9,31.9
smem_blk,16384,64,16,1,2,128,1,1.9835,0.0027,1070.1,1082.7,1084.0,31.9
smem_blk,16384,64,16,1,2,256,1,1.9963,0.0026,1066.0,1075.7,1078.0,31.7
smem_pad,16384,64,16,1,2,32,1,1.1823,0.0043,1753.7,1816.3,1820.1,53.5
smem_swiz,16384,64,16,1,2,32,1,1.1841,0.0038,1758.8,1813.6,1815.5,53.4
smem_blk_swiz,16384,64,16,1,2,8,1,1.1843,0.0044,1749.9,1813.2,1814.9,53.4
smem_blk_swiz,16384,64,16,1,2,32,1,1.1864,0.0197,1556.1,1810.0,1813.6,53.3
smem_blk_swiz,16384,64,16,1,2,64,1,1.1856,0.0045,1747.2,1811.2,1814.3,53.3
smem_blk_swiz,16384,64,16,1,2,128,1,1.1835,0.0042,1753.7,1814.5,1817.4,53.4
smem_blk_swiz,16384,64,16,1,2,256,1,1.1841,0.0038,1758.8,1813.5,1816.0,53.4
smem_pad_blk,16384,64,16,1,2,32,1,1.1816,0.0037,1763.6,1817.5,1821.9,53.5
smem_pad_blk_vec,16384,64,16,1,2,32,1,1.3255,0.0042,1570.5,1620.2,1622.5,47.7
smem_pad_blk_vec_2x,16384,64,16,1,2,32,1,1.2700,0.0023,1663.4,1690.9,1694.8,49.8
naive,16384,64,16,1,4,32,1,3.8734,0.0050,548.7,554.4,555.6,16.3
blocked,16384,64,16,1,4,8,1,3.8978,0.0043,546.3,551.0,552.2,16.2
blocked,16384,64,16,1,4,32,1,3.8750,0.0045,549.0,554.2,555.3,16.3
blocked,16384,64,16,1,4,64,1,3.8840,0.0043,548.6,552.9,553.8,16.3
blocked,16384,64,16,1,4,128,1,3.9535,0.0046,539.2,543.2,544.6,16.0
blocked,16384,64,16,1,4,256,1,3.8919,0.0040,548.1,551.8,552.7,16.2
smem,16384,64,16,1,4,32,1,1.4480,0.0033,1451.6,1483.1,1485.1,43.7
smem_blk,16384,64,16,1,4,8,1,1.4469,0.0035,1450.0,1484.2,1485.4,43.7
smem_blk,16384,64,16,1,4,32,1,1.4473,0.0036,1449.0,1483.8,1485.5,43.7
smem_blk,16384,64,16,1,4,64,1,1.4472,0.0037,1448.4,1483.9,1485.3,43.7
smem_blk,16384,64,16,1,4,128,1,1.4470,0.0035,1449.7,1484.1,1485.5,43.7
smem_blk,16384,64,16,1,4,256,1,1.4468,0.0037,1448.3,1484.3,1485.5,43.7
smem_pad,16384,64,16,1,4,32,1,0.7424,0.0050,2730.1,2892.7,2917.1,85.2
smem_swiz,16384,64,16,1,4,32,1,0.7403,0.0049,2741.2,2900.8,2921.7,85.4
smem_blk_swiz,16384,64,16,1,4,8,1,0.7460,0.0050,2713.1,2878.8,2895.4,84.8
smem_blk_swiz,16384,64,16,1,4,32,1,0.7406,0.0044,2753.0,2899.6,2923.0,85.4
smem_blk_swiz,16384,64,16,1,4,64,1,0.7452,0.0050,2718.5,2881.8,2899.0,84.9
smem_blk_swiz,16384,64,16,1,4,128,1,0.7456,0.0085,2591.3,2880.2,2896.9,84.8
smem_blk_swiz,16384,64,16,1,4,256,1,0.7406,0.0049,2733.7,2899.5,2915.5,85.4
smem_pad_blk,16384,64,16,1,4,32,1,0.7454,0.0046,2727.7,2880.8,2901.5,84.8
smem_pad_blk_vec,16384,64,16,1,4,32,1,0.9860,0.0034,2117.7,2177.9,2190.5,64.1
smem_pad_blk_vec_2x,16384,64,16,1,4,32,1,0.9596,0.0030,2213.9,2237.9,2257.8,65.9
naive,16384,64,16,2,1,32,1,3.9592,0.0051,537.2,542.4,544.1,16.0
blocked,16384,64,16,2,1,8,1,3.7830,0.0046,561.5,567.7,568.5,16.7
blocked,16384,64,16,2,1,32,1,3.8686,0.0054,549.3,555.1,556.4,16.3
blocked,16384,64,16,2,1,64,1,3.7590,0.0062,562.3,571.3,572.0,16.8
blocked,16384,64,16,2,1,128,1,3.8404,0.0045,554.2,559.2,560.3,16.5
blocked,16384,64,16,2,1,256,1,3.7692,0.0041,564.7,569.8,570.6,16.8
smem,16384,64,16,2,1,32,1,1.4593,0.0038,1435.9,1471.6,1474.3,43.3
smem_blk,16384,64,16,2,1,8,1,1.4604,0.0036,1437.5,1470.5,1473.5,43.3
smem_blk,16384,64,16,2,1,32,1,1.4608,0.0072,1401.9,1470.1,1473.1,43.3
smem_blk,16384,64,16,2,1,64,1,1.4600,0.0046,1428.5,1470.9,1474.1,43.3
smem_blk,16384,64,16,2,1,128,1,1.4594,0.0041,1434.4,1471.5,1475.0,43.3
smem_blk,16384,64,16,2,1,256,1,1.4594,0.0040,1434.3,1471.5,1473.7,43.3
smem_pad,16384,64,16,2,1,32,1,1.1345,0.0085,1763.1,1893.0,1901.5,55.7
smem_swiz,16384,64,16,2,1,32,1,1.1360,0.0089,1755.3,1890.3,1895.6,55.7
smem_blk_swiz,16384,64,16,2,1,8,1,1.1356,0.0053,1810.9,1891.1,1895.9,55.7
smem_blk_swiz,16384,64,16,2,1,32,1,1.1347,0.0061,1799.9,1892.5,1898.5,55.7
smem_blk_swiz,16384,64,16,2,1,64,1,1.1345,0.0058,1803.9,1892.9,1898.1,55.7
smem_blk_swiz,16384,64,16,2,1,128,1,1.1342,0.0054,1812.6,1893.4,1899.5,55.8
smem_blk_swiz,16384,64,16,2,1,256,1,1.1348,0.0060,1800.3,1892.4,1898.0,55.7
smem_pad_blk,16384,64,16,2,1,32,1,1.1323,0.0057,1811.6,1896.6,1906.2,55.8
smem_pad_blk_vec,16384,64,16,2,1,32,1,1.3502,0.0045,1540.3,1590.5,1592.5,46.8
smem_pad_blk_vec_2x,16384,64,16,2,1,32,1,1.2861,0.0036,1626.1,1669.7,1672.6,49.2
naive,16384,64,16,2,2,32,1,3.8122,0.0083,552.0,563.3,564.4,16.6
blocked,16384,64,16,2,2,8,1,3.7935,0.0053,559.5,566.1,567.1,16.7
blocked,16384,64,16,2,2,32,1,3.8341,0.0052,553.6,560.1,561.0,16.5
blocked,16384,64,16,2,2,64,1,3.8683,0.0044,550.3,555.2,556.1,16.3
