variant,M,N,tile,nthreads,rep,time_s,bw_gbs,checksum,status
col_major,16384,16384,0,96,71,0.218281254,39.353,2.681670e+09,PASS
col_major,16384,16384,0,96,72,0.237438561,36.178,2.681670e+09,PASS
col_major,16384,16384,0,96,73,0.235123886,36.534,2.681670e+09,PASS
col_major,16384,16384,0,96,74,0.220390197,38.976,2.681670e+09,PASS
col_major,16384,16384,0,96,75,0.222162828,38.665,2.681670e+09,PASS
col_major,16384,16384,0,96,76,0.239133331,35.921,2.681670e+09,PASS
col_major,16384,16384,0,96,77,0.228252775,37.633,2.681670e+09,PASS
col_major,16384,16384,0,96,78,0.240872202,35.662,2.681670e+09,PASS
col_major,16384,16384,0,96,79,0.229045580,37.503,2.681670e+09,PASS
col_major,16384,16384,0,96,80,0.221603844,38.763,2.681670e+09,PASS
col_major,16384,16384,0,96,81,0.236310004,36.350,2.681670e+09,PASS
col_major,16384,16384,0,96,82,0.232558271,36.937,2.681670e+09,PASS
col_major,16384,16384,0,96,83,0.231559534,37.096,2.681670e+09,PASS
col_major,16384,16384,0,96,84,0.236070092,36.387,2.681670e+09,PASS
col_major,16384,16384,0,96,85,0.221239402,38.826,2.681670e+09,PASS
col_major,16384,16384,0,96,86,0.271781970,31.606,2.681670e+09,PASS
col_major,16384,16384,0,96,87,0.218776526,39.264,2.681670e+09,PASS
col_major,16384,16384,0,96,88,0.269279234,31.900,2.681670e+09,PASS
col_major,16384,16384,0,96,89,0.223204703,38.485,2.681670e+09,PASS
col_major,16384,16384,0,96,90,0.226548595,37.917,2.681670e+09,PASS
