kernel,M,N,tile_rows,tile_cols,rep,time_ms,bw_gbs,checksum,status
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,62,3.573634,2403.697,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,63,3.482634,2466.505,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,64,3.511394,2446.303,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,65,3.541234,2425.690,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,66,3.606794,2381.598,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,67,3.604234,2383.290,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,68,3.601554,2385.063,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,69,3.551514,2418.668,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,70,3.478915,2469.142,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,71,3.489834,2461.416,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,72,3.531834,2432.146,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,73,3.610554,2379.118,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,74,3.574154,2403.348,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,75,3.552674,2417.879,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,76,3.573074,2404.074,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,77,3.582635,2397.658,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,78,3.557274,2414.752,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,79,3.579194,2399.963,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,80,3.535835,2429.393,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,81,3.546034,2422.406,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,82,3.543354,2424.238,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,83,3.552754,2417.824,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,84,3.565034,2409.496,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,85,3.573795,2403.589,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,86,3.583434,2397.124,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,87,3.469554,2475.804,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,88,3.501834,2452.982,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,89,3.529314,2433.882,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,90,3.628275,2367.498,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,91,3.574314,2403.240,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,92,3.591474,2391.757,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,93,3.592395,2391.144,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,94,3.565154,2409.415,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,95,3.482674,2466.477,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,96,3.508595,2448.255,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,97,3.540074,2426.484,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,98,3.600755,2385.593,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,99,3.564194,2410.064,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,0,4.720391,1819.751,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,1,5.121673,1677.174,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,2,4.888712,1757.096,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,3,4.792153,1792.500,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,4,4.722593,1818.902,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,5,4.690433,1831.373,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,6,4.666713,1840.682,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,7,4.661433,1842.767,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,8,4.669433,1839.610,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,9,4.678273,1836.134,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,10,4.654393,1845.554,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,11,4.659273,1843.621,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,12,4.651512,1846.697,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,13,4.647433,1848.318,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,14,4.662833,1842.214,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,15,4.655792,1845.000,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,16,4.645553,1849.066,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,17,4.646513,1848.684,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,18,4.654832,1845.380,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,19,4.669353,1839.641,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,20,4.663753,1841.850,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,21,4.655632,1845.063,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,22,4.665833,1841.029,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,23,4.664793,1841.440,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,24,4.643912,1849.720,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,25,4.645712,1849.003,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,26,4.649872,1847.349,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,27,4.648113,1848.048,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,28,4.651872,1846.554,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,29,4.644952,1849.305,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,30,4.647553,1848.270,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,31,4.651232,1846.809,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,32,4.644392,1849.528,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,33,4.656393,1844.761,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,34,4.651232,1846.809,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,35,4.642513,1850.277,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,36,4.645752,1848.987,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,37,4.644593,1849.448,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,38,4.656032,1844.905,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,39,4.655272,1845.206,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,40,4.644553,1849.464,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,41,4.640112,1851.234,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,42,4.663753,1841.850,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,43,4.649273,1847.587,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,44,4.649912,1847.333,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,45,4.634073,1853.647,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,46,4.656553,1844.698,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,47,4.664793,1841.440,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,48,4.632792,1854.159,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,49,4.650632,1847.047,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,50,4.650833,1846.967,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,51,4.633872,1853.727,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,52,4.646992,1848.493,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,53,4.650713,1847.015,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,54,4.651392,1846.745,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,55,4.632312,1854.352,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,56,4.645113,1849.241,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,57,4.640872,1850.931,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,58,4.637592,1852.240,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,59,4.644873,1849.337,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,60,4.634792,1853.359,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,61,4.658193,1844.049,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,62,4.635553,1853.055,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,63,4.634592,1853.439,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,64,4.655432,1845.142,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,65,4.633913,1853.711,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,66,4.649273,1847.587,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,67,4.646632,1848.637,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,68,4.642433,1850.309,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,69,4.650073,1847.269,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,70,4.643553,1849.863,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,71,4.636433,1852.703,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,72,4.667712,1840.288,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,73,4.642193,1850.405,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,74,4.647832,1848.159,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,75,4.644873,1849.337,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,76,4.627473,1856.291,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,77,4.637432,1852.304,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,78,4.634753,1853.375,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,79,4.649713,1847.412,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,80,4.642792,1850.166,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,81,4.635313,1853.151,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,82,4.642793,1850.165,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,83,4.648313,1847.968,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,84,4.634832,1853.343,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,85,4.641032,1850.867,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,86,4.643032,1850.070,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,87,4.640672,1851.011,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,88,4.639393,1851.521,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,89,4.643312,1849.959,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,90,4.630033,1855.264,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,91,4.639392,1851.522,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,92,4.642673,1850.213,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,93,4.636912,1852.512,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,94,4.649753,1847.396,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,95,4.659832,1843.400,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,96,4.645991,1848.892,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,97,4.645872,1848.939,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,98,4.637993,1852.080,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,99,4.669112,1839.736,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,0,3.931142,2185.099,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,1,4.165633,2062.096,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,2,4.149473,2070.127,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,3,4.131274,2079.246,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,4,4.075273,2107.818,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,5,4.044793,2123.702,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,6,4.033314,2129.746,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,7,4.011873,2141.128,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,8,4.002714,2146.027,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,9,3.996273,2149.486,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,10,3.991394,2152.114,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,11,4.024033,2134.658,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,12,3.997113,2149.035,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,13,3.980714,2157.888,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,14,3.993673,2150.886,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,15,3.986993,2154.489,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,16,4.002914,2145.920,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,17,3.990514,2152.588,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,18,4.017714,2138.015,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,19,3.974594,2161.211,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,20,3.980674,2157.910,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,21,3.980994,2157.736,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,22,3.972834,2162.168,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,23,3.993234,2151.122,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,24,3.967434,2165.111,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,25,3.973914,2161.580,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,26,3.967034,2165.329,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,27,3.993034,2151.230,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,28,3.978913,2158.865,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,29,4.049833,2121.059,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,30,3.959314,2169.551,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,31,3.971233,2163.040,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,32,3.958073,2170.232,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,33,3.970393,2163.497,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,34,3.965273,2166.291,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,35,3.966274,2165.744,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,36,3.983713,2156.263,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,37,3.961354,2168.434,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,38,4.004553,2145.042,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,39,3.976554,2160.145,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,40,4.018353,2137.675,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,41,3.955594,2171.592,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,42,3.962993,2167.537,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,43,3.964514,2166.706,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,44,3.942473,2178.819,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,45,3.982754,2156.783,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,46,3.959913,2169.223,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,47,3.959794,2169.288,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,48,3.952233,2173.438,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,49,3.953034,2172.998,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,50,3.963393,2167.318,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,51,3.980154,2158.191,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,52,3.975713,2160.602,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,53,3.956034,2171.350,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,54,3.973553,2161.777,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,55,3.967874,2164.871,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,56,3.965393,2166.225,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,57,3.981674,2157.368,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,58,3.974114,2161.472,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,59,3.977314,2159.733,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,60,3.979514,2158.539,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,61,3.968754,2164.391,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,62,3.974834,2161.080,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,63,3.961953,2168.106,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,64,4.000394,2147.272,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,65,3.970954,2163.192,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,66,3.960994,2168.631,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,67,3.958394,2170.055,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,68,3.955794,2171.482,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,69,3.952794,2173.130,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,70,3.952033,2173.548,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,71,3.946394,2176.654,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,72,3.969273,2164.108,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,73,3.951674,2173.746,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,74,3.955793,2171.482,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=4  TY=4   tile=32x128",16384,16384,32,128,75,3.960674,2168.806,2.681670e+09,PASS
