backend,V,nlev,N_e,cell_dist,config_label,run_label,run_id,time_ms
gpu,1,256,163840,uniform,V1_bx256,run84,84,0.010112
gpu,1,256,163840,uniform,V1_bx256,run85,85,0.010272
gpu,1,256,163840,uniform,V1_bx256,run86,86,0.010272
gpu,1,256,163840,uniform,V1_bx256,run87,87,0.010176
gpu,1,256,163840,uniform,V1_bx256,run88,88,0.009984
gpu,1,256,163840,uniform,V1_bx256,run89,89,0.010112
gpu,1,256,163840,uniform,V1_bx256,run90,90,0.009984
gpu,1,256,163840,uniform,V1_bx256,run91,91,0.009984
gpu,1,256,163840,uniform,V1_bx256,run92,92,0.010016
gpu,1,256,163840,uniform,V1_bx256,run93,93,0.010144
gpu,1,256,163840,uniform,V1_bx256,run94,94,0.010080
gpu,1,256,163840,uniform,V1_bx256,run95,95,0.010016
gpu,1,256,163840,uniform,V1_bx256,run96,96,0.010112
gpu,1,256,163840,uniform,V1_bx256,run97,97,0.010240
gpu,1,256,163840,uniform,V1_bx256,run98,98,0.009984
gpu,1,256,163840,uniform,V1_bx256,run99,99,0.011392
gpu,1,256,163840,uniform,V1_bx512,run0,0,0.010080
gpu,1,256,163840,uniform,V1_bx512,run1,1,0.010048
gpu,1,256,163840,uniform,V1_bx512,run2,2,0.009984
gpu,1,256,163840,uniform,V1_bx512,run3,3,0.011328
gpu,1,256,163840,uniform,V1_bx512,run4,4,0.010048
gpu,1,256,163840,uniform,V1_bx512,run5,5,0.011520
gpu,1,256,163840,uniform,V1_bx512,run6,6,0.010080
gpu,1,256,163840,uniform,V1_bx512,run7,7,0.010080
gpu,1,256,163840,uniform,V1_bx512,run8,8,0.010240
gpu,1,256,163840,uniform,V1_bx512,run9,9,0.010272
gpu,1,256,163840,uniform,V1_bx512,run10,10,0.010208
gpu,1,256,163840,uniform,V1_bx512,run11,11,0.010080
gpu,1,256,163840,uniform,V1_bx512,run12,12,0.009984
gpu,1,256,163840,uniform,V1_bx512,run13,13,0.009984
gpu,1,256,163840,uniform,V1_bx512,run14,14,0.009984
gpu,1,256,163840,uniform,V1_bx512,run15,15,0.010016
gpu,1,256,163840,uniform,V1_bx512,run16,16,0.009984
gpu,1,256,163840,uniform,V1_bx512,run17,17,0.009920
gpu,1,256,163840,uniform,V1_bx512,run18,18,0.010048
gpu,1,256,163840,uniform,V1_bx512,run19,19,0.010016
gpu,1,256,163840,uniform,V1_bx512,run20,20,0.010080
gpu,1,256,163840,uniform,V1_bx512,run21,21,0.010144
gpu,1,256,163840,uniform,V1_bx512,run22,22,0.009952
gpu,1,256,163840,uniform,V1_bx512,run23,23,0.011488
