variant,tblock,coarsen,rep,time_ms
gpu_baseline_aos_u,32,16,27,7.225792
gpu_baseline_aos_u,32,16,28,7.231104
gpu_baseline_aos_u,32,16,29,7.236128
gpu_baseline_aos_u,32,16,30,7.224640
gpu_baseline_aos_u,32,16,31,7.228608
gpu_baseline_aos_u,32,16,32,7.221120
gpu_baseline_aos_u,32,16,33,7.220576
gpu_baseline_aos_u,32,16,34,7.234112
gpu_baseline_aos_u,32,16,35,7.229728
gpu_baseline_aos_u,32,16,36,7.236640
gpu_baseline_aos_u,32,16,37,7.222688
gpu_baseline_aos_u,32,16,38,7.233728
gpu_baseline_aos_u,32,16,39,7.220608
gpu_baseline_aos_u,32,16,40,7.226400
gpu_baseline_aos_u,32,16,41,7.233120
gpu_baseline_aos_u,32,16,42,7.218336
gpu_baseline_aos_u,32,16,43,7.230368
gpu_baseline_aos_u,32,16,44,7.232128
gpu_baseline_aos_u,32,16,45,7.227968
gpu_baseline_aos_u,32,16,46,7.228512
gpu_baseline_aos_u,32,16,47,7.227552
gpu_baseline_aos_u,32,16,48,7.228960
gpu_baseline_aos_u,32,16,49,7.224288
gpu_baseline_aos_u,32,16,50,7.226592
gpu_baseline_aos_u,32,16,51,7.229728
gpu_baseline_aos_u,32,16,52,7.233600
gpu_baseline_aos_u,32,16,53,7.220000
gpu_baseline_aos_u,32,16,54,7.225472
gpu_baseline_aos_u,32,16,55,7.235936
gpu_baseline_aos_u,32,16,56,7.231968
gpu_baseline_aos_u,32,16,57,7.221824
gpu_baseline_aos_u,32,16,58,7.222848
gpu_baseline_aos_u,32,16,59,7.219072
gpu_baseline_aos_u,32,16,60,7.226496
gpu_baseline_aos_u,32,16,61,7.231744
gpu_baseline_aos_u,32,16,62,7.233376
gpu_baseline_aos_u,32,16,63,7.225696
gpu_baseline_aos_u,32,16,64,7.223040
gpu_baseline_aos_u,32,16,65,7.225824
gpu_baseline_aos_u,32,16,66,7.236192
gpu_baseline_aos_u,32,16,67,7.231520
gpu_baseline_aos_u,32,16,68,7.226688
gpu_baseline_aos_u,32,16,69,7.225824
gpu_baseline_aos_u,32,16,70,7.234784
gpu_baseline_aos_u,32,16,71,7.227008
gpu_baseline_aos_u,32,16,72,7.224352
gpu_baseline_aos_u,32,16,73,7.225728
gpu_baseline_aos_u,32,16,74,7.229856
gpu_baseline_aos_u,32,16,75,7.226048
gpu_baseline_aos_u,32,16,76,7.238176
gpu_baseline_aos_u,32,16,77,7.228928
gpu_baseline_aos_u,32,16,78,7.226208
gpu_baseline_aos_u,32,16,79,7.226912
gpu_baseline_aos_u,32,16,80,7.232480
gpu_baseline_aos_u,32,16,81,7.232160
gpu_baseline_aos_u,32,16,82,7.222528
gpu_baseline_aos_u,32,16,83,7.223040
gpu_baseline_aos_u,32,16,84,7.220512
gpu_baseline_aos_u,32,16,85,7.223648
gpu_baseline_aos_u,32,16,86,7.229760
gpu_baseline_aos_u,32,16,87,7.218592
gpu_baseline_aos_u,32,16,88,7.231712
gpu_baseline_aos_u,32,16,89,7.240256
gpu_baseline_aos_u,32,16,90,7.221952
gpu_baseline_aos_u,32,16,91,7.226240
gpu_baseline_aos_u,32,16,92,7.228224
gpu_baseline_aos_u,32,16,93,7.231712
gpu_baseline_aos_u,32,16,94,7.232928
gpu_baseline_aos_u,32,16,95,7.223392
gpu_baseline_aos_u,32,16,96,7.226176
gpu_baseline_aos_u,32,16,97,7.226144
gpu_baseline_aos_u,32,16,98,7.232416
gpu_baseline_aos_u,32,16,99,7.222368
gpu_eigts_t_aos,32,16,0,10.674368
gpu_eigts_t_aos,32,16,1,10.667104
gpu_eigts_t_aos,32,16,2,10.668032
gpu_eigts_t_aos,32,16,3,10.655168
gpu_eigts_t_aos,32,16,4,10.666528
gpu_eigts_t_aos,32,16,5,10.665376
gpu_eigts_t_aos,32,16,6,10.673376
gpu_eigts_t_aos,32,16,7,10.671648
gpu_eigts_t_aos,32,16,8,10.665632
gpu_eigts_t_aos,32,16,9,10.674912
gpu_eigts_t_aos,32,16,10,10.665088
gpu_eigts_t_aos,32,16,11,10.664608
gpu_eigts_t_aos,32,16,12,10.666080
gpu_eigts_t_aos,32,16,13,10.664832
gpu_eigts_t_aos,32,16,14,10.660064
gpu_eigts_t_aos,32,16,15,10.663168
gpu_eigts_t_aos,32,16,16,10.661152
gpu_eigts_t_aos,32,16,17,10.665984
gpu_eigts_t_aos,32,16,18,10.664288
gpu_eigts_t_aos,32,16,19,10.663008
gpu_eigts_t_aos,32,16,20,10.664704
gpu_eigts_t_aos,32,16,21,10.656128
gpu_eigts_t_aos,32,16,22,10.667840
gpu_eigts_t_aos,32,16,23,10.672256
gpu_eigts_t_aos,32,16,24,10.663392
gpu_eigts_t_aos,32,16,25,10.662080
gpu_eigts_t_aos,32,16,26,10.672160
gpu_eigts_t_aos,32,16,27,10.666816
gpu_eigts_t_aos,32,16,28,10.664768
gpu_eigts_t_aos,32,16,29,10.669632
gpu_eigts_t_aos,32,16,30,10.668480
gpu_eigts_t_aos,32,16,31,10.678112
gpu_eigts_t_aos,32,16,32,10.677248
gpu_eigts_t_aos,32,16,33,10.674240
gpu_eigts_t_aos,32,16,34,10.670400
gpu_eigts_t_aos,32,16,35,10.667840
gpu_eigts_t_aos,32,16,36,10.660256
gpu_eigts_t_aos,32,16,37,10.659712
gpu_eigts_t_aos,32,16,38,10.668608
gpu_eigts_t_aos,32,16,39,10.663968
gpu_eigts_t_aos,32,16,40,10.663360
gpu_eigts_t_aos,32,16,41,10.660352
gpu_eigts_t_aos,32,16,42,10.661440
gpu_eigts_t_aos,32,16,43,10.668192
gpu_eigts_t_aos,32,16,44,10.668160
gpu_eigts_t_aos,32,16,45,10.665984
gpu_eigts_t_aos,32,16,46,10.674464
gpu_eigts_t_aos,32,16,47,10.662944
gpu_eigts_t_aos,32,16,48,10.677056
gpu_eigts_t_aos,32,16,49,10.666592
gpu_eigts_t_aos,32,16,50,10.669472
gpu_eigts_t_aos,32,16,51,10.668000
gpu_eigts_t_aos,32,16,52,10.663488
gpu_eigts_t_aos,32,16,53,10.682080
gpu_eigts_t_aos,32,16,54,10.664512
gpu_eigts_t_aos,32,16,55,10.678688
gpu_eigts_t_aos,32,16,56,10.670816
gpu_eigts_t_aos,32,16,57,10.663840
gpu_eigts_t_aos,32,16,58,10.663264
gpu_eigts_t_aos,32,16,59,10.674272
gpu_eigts_t_aos,32,16,60,10.658784
gpu_eigts_t_aos,32,16,61,10.664000
gpu_eigts_t_aos,32,16,62,10.660928
gpu_eigts_t_aos,32,16,63,10.661728
gpu_eigts_t_aos,32,16,64,10.659776
gpu_eigts_t_aos,32,16,65,10.667456
gpu_eigts_t_aos,32,16,66,10.665888
gpu_eigts_t_aos,32,16,67,10.661056
gpu_eigts_t_aos,32,16,68,10.670496
gpu_eigts_t_aos,32,16,69,10.669888
gpu_eigts_t_aos,32,16,70,10.657920
gpu_eigts_t_aos,32,16,71,10.670880
gpu_eigts_t_aos,32,16,72,10.668992
gpu_eigts_t_aos,32,16,73,10.660768
gpu_eigts_t_aos,32,16,74,10.672320
gpu_eigts_t_aos,32,16,75,10.663840
gpu_eigts_t_aos,32,16,76,10.663360
gpu_eigts_t_aos,32,16,77,10.663264
gpu_eigts_t_aos,32,16,78,10.661120
gpu_eigts_t_aos,32,16,79,10.670688
gpu_eigts_t_aos,32,16,80,10.668032
gpu_eigts_t_aos,32,16,81,10.667200
gpu_eigts_t_aos,32,16,82,10.659072
gpu_eigts_t_aos,32,16,83,10.669536
gpu_eigts_t_aos,32,16,84,10.655840
gpu_eigts_t_aos,32,16,85,10.660768
gpu_eigts_t_aos,32,16,86,10.662208
gpu_eigts_t_aos,32,16,87,10.667264
gpu_eigts_t_aos,32,16,88,10.665664
gpu_eigts_t_aos,32,16,89,10.661888
gpu_eigts_t_aos,32,16,90,10.666720
gpu_eigts_t_aos,32,16,91,10.664832
gpu_eigts_t_aos,32,16,92,10.664256
gpu_eigts_t_aos,32,16,93,10.673824
gpu_eigts_t_aos,32,16,94,10.669824
gpu_eigts_t_aos,32,16,95,10.656256
gpu_eigts_t_aos,32,16,96,10.658240
gpu_eigts_t_aos,32,16,97,10.669248
gpu_eigts_t_aos,32,16,98,10.666784
gpu_eigts_t_aos,32,16,99,10.672672
gpu_eigts_t_aos_u,32,16,0,8.904672
gpu_eigts_t_aos_u,32,16,1,8.900896
gpu_eigts_t_aos_u,32,16,2,8.909120
gpu_eigts_t_aos_u,32,16,3,8.895328
gpu_eigts_t_aos_u,32,16,4,8.912384
gpu_eigts_t_aos_u,32,16,5,8.905312
gpu_eigts_t_aos_u,32,16,6,8.910080
gpu_eigts_t_aos_u,32,16,7,8.914336
gpu_eigts_t_aos_u,32,16,8,8.912416
gpu_eigts_t_aos_u,32,16,9,8.902976
gpu_eigts_t_aos_u,32,16,10,8.905408
gpu_eigts_t_aos_u,32,16,11,8.898848
gpu_eigts_t_aos_u,32,16,12,8.910752
gpu_eigts_t_aos_u,32,16,13,8.910432
gpu_eigts_t_aos_u,32,16,14,8.905600
gpu_eigts_t_aos_u,32,16,15,8.894592
gpu_eigts_t_aos_u,32,16,16,8.903968
gpu_eigts_t_aos_u,32,16,17,8.914144
gpu_eigts_t_aos_u,32,16,18,8.906304
gpu_eigts_t_aos_u,32,16,19,8.924256
gpu_eigts_t_aos_u,32,16,20,8.911744
gpu_eigts_t_aos_u,32,16,21,8.908096
gpu_eigts_t_aos_u,32,16,22,8.913248
gpu_eigts_t_aos_u,32,16,23,8.912384
gpu_eigts_t_aos_u,32,16,24,8.908480
gpu_eigts_t_aos_u,32,16,25,8.907264
gpu_eigts_t_aos_u,32,16,26,8.902624
gpu_eigts_t_aos_u,32,16,27,8.921024
gpu_eigts_t_aos_u,32,16,28,8.906336
gpu_eigts_t_aos_u,32,16,29,8.900256
gpu_eigts_t_aos_u,32,16,30,8.916768
gpu_eigts_t_aos_u,32,16,31,8.909632
gpu_eigts_t_aos_u,32,16,32,8.905408
gpu_eigts_t_aos_u,32,16,33,8.918496
gpu_eigts_t_aos_u,32,16,34,8.913888
gpu_eigts_t_aos_u,32,16,35,8.899136
gpu_eigts_t_aos_u,32,16,36,8.903008
gpu_eigts_t_aos_u,32,16,37,8.905728
gpu_eigts_t_aos_u,32,16,38,8.915552
gpu_eigts_t_aos_u,32,16,39,8.909984
gpu_eigts_t_aos_u,32,16,40,8.910208
gpu_eigts_t_aos_u,32,16,41,8.915232
gpu_eigts_t_aos_u,32,16,42,8.904800
gpu_eigts_t_aos_u,32,16,43,8.909504
gpu_eigts_t_aos_u,32,16,44,8.911456
gpu_eigts_t_aos_u,32,16,45,8.910240
gpu_eigts_t_aos_u,32,16,46,8.902016
gpu_eigts_t_aos_u,32,16,47,8.900480
gpu_eigts_t_aos_u,32,16,48,8.914752
gpu_eigts_t_aos_u,32,16,49,8.915424
gpu_eigts_t_aos_u,32,16,50,8.913792
gpu_eigts_t_aos_u,32,16,51,8.909024
gpu_eigts_t_aos_u,32,16,52,8.910560
gpu_eigts_t_aos_u,32,16,53,8.925184
gpu_eigts_t_aos_u,32,16,54,8.908032
gpu_eigts_t_aos_u,32,16,55,8.905856
gpu_eigts_t_aos_u,32,16,56,8.903488
gpu_eigts_t_aos_u,32,16,57,8.906336
gpu_eigts_t_aos_u,32,16,58,8.904576
gpu_eigts_t_aos_u,32,16,59,8.902464
gpu_eigts_t_aos_u,32,16,60,8.904384
gpu_eigts_t_aos_u,32,16,61,8.904224
gpu_eigts_t_aos_u,32,16,62,8.915776
gpu_eigts_t_aos_u,32,16,63,8.920768
gpu_eigts_t_aos_u,32,16,64,8.904032
gpu_eigts_t_aos_u,32,16,65,8.895296
gpu_eigts_t_aos_u,32,16,66,8.914656
gpu_eigts_t_aos_u,32,16,67,8.908384
gpu_eigts_t_aos_u,32,16,68,8.910368
gpu_eigts_t_aos_u,32,16,69,8.910304
gpu_eigts_t_aos_u,32,16,70,8.904416
gpu_eigts_t_aos_u,32,16,71,8.897216
gpu_eigts_t_aos_u,32,16,72,8.911680
gpu_eigts_t_aos_u,32,16,73,8.913280
gpu_eigts_t_aos_u,32,16,74,8.906336
gpu_eigts_t_aos_u,32,16,75,8.917088
gpu_eigts_t_aos_u,32,16,76,8.904064
gpu_eigts_t_aos_u,32,16,77,8.909568
gpu_eigts_t_aos_u,32,16,78,8.899872
gpu_eigts_t_aos_u,32,16,79,8.916384
gpu_eigts_t_aos_u,32,16,80,8.898912
gpu_eigts_t_aos_u,32,16,81,8.896224
gpu_eigts_t_aos_u,32,16,82,8.899104
gpu_eigts_t_aos_u,32,16,83,8.917504
gpu_eigts_t_aos_u,32,16,84,8.894464
gpu_eigts_t_aos_u,32,16,85,8.896768
gpu_eigts_t_aos_u,32,16,86,8.902080
gpu_eigts_t_aos_u,32,16,87,8.903392
gpu_eigts_t_aos_u,32,16,88,8.904992
gpu_eigts_t_aos_u,32,16,89,8.899168
gpu_eigts_t_aos_u,32,16,90,8.904864
gpu_eigts_t_aos_u,32,16,91,8.906432
gpu_eigts_t_aos_u,32,16,92,8.910112
gpu_eigts_t_aos_u,32,16,93,8.904384
gpu_eigts_t_aos_u,32,16,94,8.895008
gpu_eigts_t_aos_u,32,16,95,8.907904
gpu_eigts_t_aos_u,32,16,96,8.911744
gpu_eigts_t_aos_u,32,16,97,8.898464
gpu_eigts_t_aos_u,32,16,98,8.914784
gpu_eigts_t_aos_u,32,16,99,8.908544
gpu_shared_bec_aos,32,16,0,10.607424
gpu_shared_bec_aos,32,16,1,10.607808
gpu_shared_bec_aos,32,16,2,10.613632
gpu_shared_bec_aos,32,16,3,10.620064
gpu_shared_bec_aos,32,16,4,10.609568
gpu_shared_bec_aos,32,16,5,10.610656
gpu_shared_bec_aos,32,16,6,10.605216
gpu_shared_bec_aos,32,16,7,10.614112
gpu_shared_bec_aos,32,16,8,10.602816
gpu_shared_bec_aos,32,16,9,10.609696
gpu_shared_bec_aos,32,16,10,10.615072
gpu_shared_bec_aos,32,16,11,10.613792
gpu_shared_bec_aos,32,16,12,10.605152
gpu_shared_bec_aos,32,16,13,10.607136
gpu_shared_bec_aos,32,16,14,10.618464
gpu_shared_bec_aos,32,16,15,10.615936
gpu_shared_bec_aos,32,16,16,10.610080
gpu_shared_bec_aos,32,16,17,10.621408
gpu_shared_bec_aos,32,16,18,10.615360
gpu_shared_bec_aos,32,16,19,10.622816
gpu_shared_bec_aos,32,16,20,10.613696
gpu_shared_bec_aos,32,16,21,10.610496
gpu_shared_bec_aos,32,16,22,10.600992
gpu_shared_bec_aos,32,16,23,10.621440
gpu_shared_bec_aos,32,16,24,10.607072
gpu_shared_bec_aos,32,16,25,10.613760
gpu_shared_bec_aos,32,16,26,10.612320
gpu_shared_bec_aos,32,16,27,10.616768
gpu_shared_bec_aos,32,16,28,10.607584
gpu_shared_bec_aos,32,16,29,10.615072
gpu_shared_bec_aos,32,16,30,10.608800
gpu_shared_bec_aos,32,16,31,10.618880
gpu_shared_bec_aos,32,16,32,10.608448
gpu_shared_bec_aos,32,16,33,10.606944
gpu_shared_bec_aos,32,16,34,10.609792
gpu_shared_bec_aos,32,16,35,10.613504
gpu_shared_bec_aos,32,16,36,10.613984
gpu_shared_bec_aos,32,16,37,10.620480
gpu_shared_bec_aos,32,16,38,10.609920
gpu_shared_bec_aos,32,16,39,10.619200
gpu_shared_bec_aos,32,16,40,10.612896
gpu_shared_bec_aos,32,16,41,10.619360
gpu_shared_bec_aos,32,16,42,10.604288
gpu_shared_bec_aos,32,16,43,10.611040
gpu_shared_bec_aos,32,16,44,10.609312
gpu_shared_bec_aos,32,16,45,10.603648
gpu_shared_bec_aos,32,16,46,10.603488
gpu_shared_bec_aos,32,16,47,10.622368
gpu_shared_bec_aos,32,16,48,10.609280
gpu_shared_bec_aos,32,16,49,10.598912
gpu_shared_bec_aos,32,16,50,10.612704
gpu_shared_bec_aos,32,16,51,10.614848
gpu_shared_bec_aos,32,16,52,10.605344
gpu_shared_bec_aos,32,16,53,10.611232
gpu_shared_bec_aos,32,16,54,10.603488
gpu_shared_bec_aos,32,16,55,10.603744
gpu_shared_bec_aos,32,16,56,10.602592
gpu_shared_bec_aos,32,16,57,10.601856
gpu_shared_bec_aos,32,16,58,10.609184
gpu_shared_bec_aos,32,16,59,10.614304
gpu_shared_bec_aos,32,16,60,10.609248
gpu_shared_bec_aos,32,16,61,10.609952
gpu_shared_bec_aos,32,16,62,10.604992
gpu_shared_bec_aos,32,16,63,10.615072
gpu_shared_bec_aos,32,16,64,10.608000
gpu_shared_bec_aos,32,16,65,10.614016
gpu_shared_bec_aos,32,16,66,10.609952
gpu_shared_bec_aos,32,16,67,10.614016
gpu_shared_bec_aos,32,16,68,10.612352
gpu_shared_bec_aos,32,16,69,10.606880
gpu_shared_bec_aos,32,16,70,10.608832
gpu_shared_bec_aos,32,16,71,10.615424
gpu_shared_bec_aos,32,16,72,10.599776
gpu_shared_bec_aos,32,16,73,10.599840
gpu_shared_bec_aos,32,16,74,10.614272
gpu_shared_bec_aos,32,16,75,10.615456
gpu_shared_bec_aos,32,16,76,10.597824
gpu_shared_bec_aos,32,16,77,10.617120
gpu_shared_bec_aos,32,16,78,10.602144
gpu_shared_bec_aos,32,16,79,10.617024
gpu_shared_bec_aos,32,16,80,10.614880
gpu_shared_bec_aos,32,16,81,10.607360
gpu_shared_bec_aos,32,16,82,10.605184
gpu_shared_bec_aos,32,16,83,10.612864
gpu_shared_bec_aos,32,16,84,10.605792
gpu_shared_bec_aos,32,16,85,10.605536
gpu_shared_bec_aos,32,16,86,10.606816
gpu_shared_bec_aos,32,16,87,10.602816
gpu_shared_bec_aos,32,16,88,10.610592
gpu_shared_bec_aos,32,16,89,10.610080
gpu_shared_bec_aos,32,16,90,10.599776
gpu_shared_bec_aos,32,16,91,10.611840
gpu_shared_bec_aos,32,16,92,10.608192
gpu_shared_bec_aos,32,16,93,10.605216
gpu_shared_bec_aos,32,16,94,10.601024
gpu_shared_bec_aos,32,16,95,10.606368
gpu_shared_bec_aos,32,16,96,10.605280
gpu_shared_bec_aos,32,16,97,10.601024
gpu_shared_bec_aos,32,16,98,10.602432
gpu_shared_bec_aos,32,16,99,10.613024
gpu_shared_bec_aos_u,32,16,0,5.081280
gpu_shared_bec_aos_u,32,16,1,5.079584
gpu_shared_bec_aos_u,32,16,2,5.084160
gpu_shared_bec_aos_u,32,16,3,5.094880
gpu_shared_bec_aos_u,32,16,4,5.087072
gpu_shared_bec_aos_u,32,16,5,5.085728
gpu_shared_bec_aos_u,32,16,6,5.093024
gpu_shared_bec_aos_u,32,16,7,5.085504
gpu_shared_bec_aos_u,32,16,8,5.087392
gpu_shared_bec_aos_u,32,16,9,5.085216
gpu_shared_bec_aos_u,32,16,10,5.102048
gpu_shared_bec_aos_u,32,16,11,5.096800
gpu_shared_bec_aos_u,32,16,12,5.084096
gpu_shared_bec_aos_u,32,16,13,5.091872
gpu_shared_bec_aos_u,32,16,14,5.084320
gpu_shared_bec_aos_u,32,16,15,5.090560
gpu_shared_bec_aos_u,32,16,16,5.084960
gpu_shared_bec_aos_u,32,16,17,5.079680
gpu_shared_bec_aos_u,32,16,18,5.088288
gpu_shared_bec_aos_u,32,16,19,5.090208
gpu_shared_bec_aos_u,32,16,20,5.096864
gpu_shared_bec_aos_u,32,16,21,5.084640
gpu_shared_bec_aos_u,32,16,22,5.088896
gpu_shared_bec_aos_u,32,16,23,5.086976
gpu_shared_bec_aos_u,32,16,24,5.086240
gpu_shared_bec_aos_u,32,16,25,5.083968
gpu_shared_bec_aos_u,32,16,26,5.089600
gpu_shared_bec_aos_u,32,16,27,5.095808
gpu_shared_bec_aos_u,32,16,28,5.089888
gpu_shared_bec_aos_u,32,16,29,5.085088
gpu_shared_bec_aos_u,32,16,30,5.082496
gpu_shared_bec_aos_u,32,16,31,5.089952
gpu_shared_bec_aos_u,32,16,32,5.080160
gpu_shared_bec_aos_u,32,16,33,5.087776
gpu_shared_bec_aos_u,32,16,34,5.091840
gpu_shared_bec_aos_u,32,16,35,5.095776
gpu_shared_bec_aos_u,32,16,36,5.093184
gpu_shared_bec_aos_u,32,16,37,5.089088
gpu_shared_bec_aos_u,32,16,38,5.084000
gpu_shared_bec_aos_u,32,16,39,5.072352
gpu_shared_bec_aos_u,32,16,40,5.091264
gpu_shared_bec_aos_u,32,16,41,5.089248
gpu_shared_bec_aos_u,32,16,42,5.079936
gpu_shared_bec_aos_u,32,16,43,5.089536
gpu_shared_bec_aos_u,32,16,44,5.088224
gpu_shared_bec_aos_u,32,16,45,5.093728
gpu_shared_bec_aos_u,32,16,46,5.087296
gpu_shared_bec_aos_u,32,16,47,5.096288
gpu_shared_bec_aos_u,32,16,48,5.083904
gpu_shared_bec_aos_u,32,16,49,5.088544
gpu_shared_bec_aos_u,32,16,50,5.090176
gpu_shared_bec_aos_u,32,16,51,5.089472
gpu_shared_bec_aos_u,32,16,52,5.089504
gpu_shared_bec_aos_u,32,16,53,5.099040
gpu_shared_bec_aos_u,32,16,54,5.096352
gpu_shared_bec_aos_u,32,16,55,5.087360
gpu_shared_bec_aos_u,32,16,56,5.094688
gpu_shared_bec_aos_u,32,16,57,5.100160
gpu_shared_bec_aos_u,32,16,58,5.084096
gpu_shared_bec_aos_u,32,16,59,5.092160
gpu_shared_bec_aos_u,32,16,60,5.084512
gpu_shared_bec_aos_u,32,16,61,5.092064
gpu_shared_bec_aos_u,32,16,62,5.088640
gpu_shared_bec_aos_u,32,16,63,5.086752
gpu_shared_bec_aos_u,32,16,64,5.080192
gpu_shared_bec_aos_u,32,16,65,5.087072
gpu_shared_bec_aos_u,32,16,66,5.091872
gpu_shared_bec_aos_u,32,16,67,5.081664
gpu_shared_bec_aos_u,32,16,68,5.082912
gpu_shared_bec_aos_u,32,16,69,5.090400
gpu_shared_bec_aos_u,32,16,70,5.076288
gpu_shared_bec_aos_u,32,16,71,5.088736
gpu_shared_bec_aos_u,32,16,72,5.089952
gpu_shared_bec_aos_u,32,16,73,5.096736
gpu_shared_bec_aos_u,32,16,74,5.091808
gpu_shared_bec_aos_u,32,16,75,5.086496
gpu_shared_bec_aos_u,32,16,76,5.097792
gpu_shared_bec_aos_u,32,16,77,5.090880
gpu_shared_bec_aos_u,32,16,78,5.094624
gpu_shared_bec_aos_u,32,16,79,5.095328
gpu_shared_bec_aos_u,32,16,80,5.083968
gpu_shared_bec_aos_u,32,16,81,5.102240
gpu_shared_bec_aos_u,32,16,82,5.092736
gpu_shared_bec_aos_u,32,16,83,5.085664
gpu_shared_bec_aos_u,32,16,84,5.095904
gpu_shared_bec_aos_u,32,16,85,5.081568
gpu_shared_bec_aos_u,32,16,86,5.090592
gpu_shared_bec_aos_u,32,16,87,5.090560
gpu_shared_bec_aos_u,32,16,88,5.091200
gpu_shared_bec_aos_u,32,16,89,5.084032
gpu_shared_bec_aos_u,32,16,90,5.090464
gpu_shared_bec_aos_u,32,16,91,5.088448
gpu_shared_bec_aos_u,32,16,92,5.090080
gpu_shared_bec_aos_u,32,16,93,5.100576
gpu_shared_bec_aos_u,32,16,94,5.085184
gpu_shared_bec_aos_u,32,16,95,5.084448
gpu_shared_bec_aos_u,32,16,96,5.087904
gpu_shared_bec_aos_u,32,16,97,5.092704
gpu_shared_bec_aos_u,32,16,98,5.091424
gpu_shared_bec_aos_u,32,16,99,5.095936
gpu_optimized_aos,32,16,0,5.934688
gpu_optimized_aos,32,16,1,5.943552
gpu_optimized_aos,32,16,2,5.937056
gpu_optimized_aos,32,16,3,5.940640
gpu_optimized_aos,32,16,4,5.942592
gpu_optimized_aos,32,16,5,5.947872
gpu_optimized_aos,32,16,6,5.937248
gpu_optimized_aos,32,16,7,5.949536
gpu_optimized_aos,32,16,8,5.936160
gpu_optimized_aos,32,16,9,5.916768
gpu_optimized_aos,32,16,10,5.937760
gpu_optimized_aos,32,16,11,5.927040
gpu_optimized_aos,32,16,12,5.941888
gpu_optimized_aos,32,16,13,5.939712
gpu_optimized_aos,32,16,14,5.925504
gpu_optimized_aos,32,16,15,5.932576
gpu_optimized_aos,32,16,16,5.941184
gpu_optimized_aos,32,16,17,5.942240
gpu_optimized_aos,32,16,18,5.932864
gpu_optimized_aos,32,16,19,5.937824
gpu_optimized_aos,32,16,20,5.928192
gpu_optimized_aos,32,16,21,5.937152
gpu_optimized_aos,32,16,22,5.938656
gpu_optimized_aos,32,16,23,5.942976
gpu_optimized_aos,32,16,24,5.926880
gpu_optimized_aos,32,16,25,5.938272
gpu_optimized_aos,32,16,26,5.936224
gpu_optimized_aos,32,16,27,5.942400
gpu_optimized_aos,32,16,28,5.934016
gpu_optimized_aos,32,16,29,5.953120
gpu_optimized_aos,32,16,30,5.932160
gpu_optimized_aos,32,16,31,5.924800
gpu_optimized_aos,32,16,32,5.923296
gpu_optimized_aos,32,16,33,5.929088
gpu_optimized_aos,32,16,34,5.935296
gpu_optimized_aos,32,16,35,5.940480
gpu_optimized_aos,32,16,36,5.930688
gpu_optimized_aos,32,16,37,5.940832
gpu_optimized_aos,32,16,38,5.938624
gpu_optimized_aos,32,16,39,5.919136
gpu_optimized_aos,32,16,40,5.942176
gpu_optimized_aos,32,16,41,5.927296
gpu_optimized_aos,32,16,42,5.917056
gpu_optimized_aos,32,16,43,5.908608
gpu_optimized_aos,32,16,44,5.937856
gpu_optimized_aos,32,16,45,5.935232
gpu_optimized_aos,32,16,46,5.936608
gpu_optimized_aos,32,16,47,5.933472
gpu_optimized_aos,32,16,48,5.925376
gpu_optimized_aos,32,16,49,5.932832
gpu_optimized_aos,32,16,50,5.927040
gpu_optimized_aos,32,16,51,5.939712
gpu_optimized_aos,32,16,52,5.937024
gpu_optimized_aos,32,16,53,5.931744
gpu_optimized_aos,32,16,54,5.950240
gpu_optimized_aos,32,16,55,5.943328
gpu_optimized_aos,32,16,56,5.931168
gpu_optimized_aos,32,16,57,5.931328
gpu_optimized_aos,32,16,58,5.944032
gpu_optimized_aos,32,16,59,5.930944
gpu_optimized_aos,32,16,60,5.923744
gpu_optimized_aos,32,16,61,5.951232
gpu_optimized_aos,32,16,62,5.939808
gpu_optimized_aos,32,16,63,5.932160
gpu_optimized_aos,32,16,64,5.947936
gpu_optimized_aos,32,16,65,5.939456
gpu_optimized_aos,32,16,66,5.932544
gpu_optimized_aos,32,16,67,5.931392
gpu_optimized_aos,32,16,68,5.932640
gpu_optimized_aos,32,16,69,5.938496
gpu_optimized_aos,32,16,70,5.924160
gpu_optimized_aos,32,16,71,5.937280
gpu_optimized_aos,32,16,72,5.932768
gpu_optimized_aos,32,16,73,5.935264
gpu_optimized_aos,32,16,74,5.939264
gpu_optimized_aos,32,16,75,5.934336
gpu_optimized_aos,32,16,76,5.914432
gpu_optimized_aos,32,16,77,5.944544
gpu_optimized_aos,32,16,78,5.936736
gpu_optimized_aos,32,16,79,5.926848
gpu_optimized_aos,32,16,80,5.935584
gpu_optimized_aos,32,16,81,5.930304
gpu_optimized_aos,32,16,82,5.932640
gpu_optimized_aos,32,16,83,5.931168
gpu_optimized_aos,32,16,84,5.929600
gpu_optimized_aos,32,16,85,5.928192
gpu_optimized_aos,32,16,86,5.948288
gpu_optimized_aos,32,16,87,5.927456
gpu_optimized_aos,32,16,88,5.925632
gpu_optimized_aos,32,16,89,5.948384
gpu_optimized_aos,32,16,90,5.930560
gpu_optimized_aos,32,16,91,5.932800
gpu_optimized_aos,32,16,92,5.931392
gpu_optimized_aos,32,16,93,5.923840
gpu_optimized_aos,32,16,94,5.931392
gpu_optimized_aos,32,16,95,5.944384
gpu_optimized_aos,32,16,96,5.935488
gpu_optimized_aos,32,16,97,5.942720
gpu_optimized_aos,32,16,98,5.940320
gpu_optimized_aos,32,16,99,5.948448
gpu_optimized_aos_u,32,16,0,5.994976
