backend,V,nlev,N_e,cell_dist,config_label,run_label,run_id,time_ms
gpu,1,256,163840,uniform,V1_bx64_by04,run26,26,1.081920
gpu,1,256,163840,uniform,V1_bx64_by04,run27,27,1.080160
gpu,1,256,163840,uniform,V1_bx64_by04,run28,28,1.080000
gpu,1,256,163840,uniform,V1_bx64_by04,run29,29,1.080448
gpu,1,256,163840,uniform,V1_bx64_by04,run30,30,1.079968
gpu,1,256,163840,uniform,V1_bx64_by04,run31,31,1.081504
gpu,1,256,163840,uniform,V1_bx64_by04,run32,32,1.080608
gpu,1,256,163840,uniform,V1_bx64_by04,run33,33,1.080128
gpu,1,256,163840,uniform,V1_bx64_by04,run34,34,1.080864
gpu,1,256,163840,uniform,V1_bx64_by04,run35,35,1.081312
gpu,1,256,163840,uniform,V1_bx64_by04,run36,36,1.081376
gpu,1,256,163840,uniform,V1_bx64_by04,run37,37,1.081024
gpu,1,256,163840,uniform,V1_bx64_by04,run38,38,1.081056
gpu,1,256,163840,uniform,V1_bx64_by04,run39,39,1.082688
gpu,1,256,163840,uniform,V1_bx64_by04,run40,40,1.080256
gpu,1,256,163840,uniform,V1_bx64_by04,run41,41,1.080224
gpu,1,256,163840,uniform,V1_bx64_by04,run42,42,1.080736
gpu,1,256,163840,uniform,V1_bx64_by04,run43,43,1.080352
gpu,1,256,163840,uniform,V1_bx64_by04,run44,44,1.080096
gpu,1,256,163840,uniform,V1_bx64_by04,run45,45,1.080672
gpu,1,256,163840,uniform,V1_bx64_by04,run46,46,1.081184
gpu,1,256,163840,uniform,V1_bx64_by04,run47,47,1.079520
gpu,1,256,163840,uniform,V1_bx64_by04,run48,48,1.079936
gpu,1,256,163840,uniform,V1_bx64_by04,run49,49,1.079520
gpu,1,256,163840,uniform,V1_bx64_by04,run50,50,1.080288
gpu,1,256,163840,uniform,V1_bx64_by04,run51,51,1.080960
gpu,1,256,163840,uniform,V1_bx64_by04,run52,52,1.080896
gpu,1,256,163840,uniform,V1_bx64_by04,run53,53,1.079136
gpu,1,256,163840,uniform,V1_bx64_by04,run54,54,1.080320
gpu,1,256,163840,uniform,V1_bx64_by04,run55,55,1.079808
gpu,1,256,163840,uniform,V1_bx64_by04,run56,56,1.079904
gpu,1,256,163840,uniform,V1_bx64_by04,run57,57,1.080480
