backend,V,nlev,N_e,cell_dist,config_label,run_label,run_id,time_ms
gpu,1,256,163840,uniform,V1_bx32_by08,run65,65,0.553722
gpu,1,256,163840,uniform,V1_bx32_by08,run66,66,0.557443
gpu,1,256,163840,uniform,V1_bx32_by08,run67,67,0.557443
gpu,1,256,163840,uniform,V1_bx32_by08,run68,68,0.557163
gpu,1,256,163840,uniform,V1_bx32_by08,run69,69,0.562043
gpu,1,256,163840,uniform,V1_bx32_by08,run70,70,0.557443
gpu,1,256,163840,uniform,V1_bx32_by08,run71,71,0.554883
gpu,1,256,163840,uniform,V1_bx32_by08,run72,72,0.554723
gpu,1,256,163840,uniform,V1_bx32_by08,run73,73,0.561603
gpu,1,256,163840,uniform,V1_bx32_by08,run74,74,0.546963
gpu,1,256,163840,uniform,V1_bx32_by08,run75,75,0.556843
gpu,1,256,163840,uniform,V1_bx32_by08,run76,76,0.548843
gpu,1,256,163840,uniform,V1_bx32_by08,run77,77,0.557203
gpu,1,256,163840,uniform,V1_bx32_by08,run78,78,0.558483
gpu,1,256,163840,uniform,V1_bx32_by08,run79,79,0.555122
gpu,1,256,163840,uniform,V1_bx32_by08,run80,80,0.560243
gpu,1,256,163840,uniform,V1_bx32_by08,run81,81,0.565243
gpu,1,256,163840,uniform,V1_bx32_by08,run82,82,0.566003
gpu,1,256,163840,uniform,V1_bx32_by08,run83,83,0.561602
gpu,1,256,163840,uniform,V1_bx32_by08,run84,84,0.561083
gpu,1,256,163840,uniform,V1_bx32_by08,run85,85,0.559283
gpu,1,256,163840,uniform,V1_bx32_by08,run86,86,0.553163
gpu,1,256,163840,uniform,V1_bx32_by08,run87,87,0.564723
gpu,1,256,163840,uniform,V1_bx32_by08,run88,88,0.561443
gpu,1,256,163840,uniform,V1_bx32_by08,run89,89,0.559083
gpu,1,256,163840,uniform,V1_bx32_by08,run90,90,0.559403
gpu,1,256,163840,uniform,V1_bx32_by08,run91,91,0.557363
gpu,1,256,163840,uniform,V1_bx32_by08,run92,92,0.553563
gpu,1,256,163840,uniform,V1_bx32_by08,run93,93,0.560003
gpu,1,256,163840,uniform,V1_bx32_by08,run94,94,0.553723
gpu,1,256,163840,uniform,V1_bx32_by08,run95,95,0.560963
gpu,1,256,163840,uniform,V1_bx32_by08,run96,96,0.556283
gpu,1,256,163840,uniform,V1_bx32_by08,run97,97,0.556923
gpu,1,256,163840,uniform,V1_bx32_by08,run98,98,0.546723
gpu,1,256,163840,uniform,V1_bx32_by08,run99,99,0.549483
gpu,1,256,163840,uniform,V1_bx64_by04,run0,0,0.478442
gpu,1,256,163840,uniform,V1_bx64_by04,run1,1,0.500633
gpu,1,256,163840,uniform,V1_bx64_by04,run2,2,0.609723
gpu,1,256,163840,uniform,V1_bx64_by04,run3,3,0.592043
gpu,1,256,163840,uniform,V1_bx64_by04,run4,4,0.581363
gpu,1,256,163840,uniform,V1_bx64_by04,run5,5,0.577923
gpu,1,256,163840,uniform,V1_bx64_by04,run6,6,0.578843
gpu,1,256,163840,uniform,V1_bx64_by04,run7,7,0.567283
gpu,1,256,163840,uniform,V1_bx64_by04,run8,8,0.570283
gpu,1,256,163840,uniform,V1_bx64_by04,run9,9,0.574802
gpu,1,256,163840,uniform,V1_bx64_by04,run10,10,0.579083
gpu,1,256,163840,uniform,V1_bx64_by04,run11,11,0.573243
gpu,1,256,163840,uniform,V1_bx64_by04,run12,12,0.577603
gpu,1,256,163840,uniform,V1_bx64_by04,run13,13,0.578963
gpu,1,256,163840,uniform,V1_bx64_by04,run14,14,0.576523
gpu,1,256,163840,uniform,V1_bx64_by04,run15,15,0.577603
gpu,1,256,163840,uniform,V1_bx64_by04,run16,16,0.570683
gpu,1,256,163840,uniform,V1_bx64_by04,run17,17,0.560683
gpu,1,256,163840,uniform,V1_bx64_by04,run18,18,0.578763
gpu,1,256,163840,uniform,V1_bx64_by04,run19,19,0.577843
gpu,1,256,163840,uniform,V1_bx64_by04,run20,20,0.570083
gpu,1,256,163840,uniform,V1_bx64_by04,run21,21,0.576043
gpu,1,256,163840,uniform,V1_bx64_by04,run22,22,0.570443
gpu,1,256,163840,uniform,V1_bx64_by04,run23,23,0.559563
gpu,1,256,163840,uniform,V1_bx64_by04,run24,24,0.554643
gpu,1,256,163840,uniform,V1_bx64_by04,run25,25,0.558002
gpu,1,256,163840,uniform,V1_bx64_by04,run26,26,0.559363
gpu,1,256,163840,uniform,V1_bx64_by04,run27,27,0.556002
gpu,1,256,163840,uniform,V1_bx64_by04,run28,28,0.564643
gpu,1,256,163840,uniform,V1_bx64_by04,run29,29,0.558843
gpu,1,256,163840,uniform,V1_bx64_by04,run30,30,0.558643
gpu,1,256,163840,uniform,V1_bx64_by04,run31,31,0.556723
gpu,1,256,163840,uniform,V1_bx64_by04,run32,32,0.559283
gpu,1,256,163840,uniform,V1_bx64_by04,run33,33,0.564083
gpu,1,256,163840,uniform,V1_bx64_by04,run34,34,0.552563
gpu,1,256,163840,uniform,V1_bx64_by04,run35,35,0.555963
gpu,1,256,163840,uniform,V1_bx64_by04,run36,36,0.561642
gpu,1,256,163840,uniform,V1_bx64_by04,run37,37,0.551803
gpu,1,256,163840,uniform,V1_bx64_by04,run38,38,0.562203
gpu,1,256,163840,uniform,V1_bx64_by04,run39,39,0.559203
gpu,1,256,163840,uniform,V1_bx64_by04,run40,40,0.556443
gpu,1,256,163840,uniform,V1_bx64_by04,run41,41,0.564643
gpu,1,256,163840,uniform,V1_bx64_by04,run42,42,0.547403
gpu,1,256,163840,uniform,V1_bx64_by04,run43,43,0.556683
gpu,1,256,163840,uniform,V1_bx64_by04,run44,44,0.551682
gpu,1,256,163840,uniform,V1_bx64_by04,run45,45,0.565403
gpu,1,256,163840,uniform,V1_bx64_by04,run46,46,0.565603
gpu,1,256,163840,uniform,V1_bx64_by04,run47,47,0.555443
gpu,1,256,163840,uniform,V1_bx64_by04,run48,48,0.554083
gpu,1,256,163840,uniform,V1_bx64_by04,run49,49,0.558643
gpu,1,256,163840,uniform,V1_bx64_by04,run50,50,0.561803
gpu,1,256,163840,uniform,V1_bx64_by04,run51,51,0.564203
gpu,1,256,163840,uniform,V1_bx64_by04,run52,52,0.562963
gpu,1,256,163840,uniform,V1_bx64_by04,run53,53,0.553403
gpu,1,256,163840,uniform,V1_bx64_by04,run54,54,0.551203
gpu,1,256,163840,uniform,V1_bx64_by04,run55,55,0.550842
gpu,1,256,163840,uniform,V1_bx64_by04,run56,56,0.559403
gpu,1,256,163840,uniform,V1_bx64_by04,run57,57,0.552803
gpu,1,256,163840,uniform,V1_bx64_by04,run58,58,0.559883
gpu,1,256,163840,uniform,V1_bx64_by04,run59,59,0.557123
gpu,1,256,163840,uniform,V1_bx64_by04,run60,60,0.563163
gpu,1,256,163840,uniform,V1_bx64_by04,run61,61,0.556603
gpu,1,256,163840,uniform,V1_bx64_by04,run62,62,0.562123
gpu,1,256,163840,uniform,V1_bx64_by04,run63,63,0.569203
gpu,1,256,163840,uniform,V1_bx64_by04,run64,64,0.559683
gpu,1,256,163840,uniform,V1_bx64_by04,run65,65,0.557604
gpu,1,256,163840,uniform,V1_bx64_by04,run66,66,0.541283
gpu,1,256,163840,uniform,V1_bx64_by04,run67,67,0.559644
gpu,1,256,163840,uniform,V1_bx64_by04,run68,68,0.561963
gpu,1,256,163840,uniform,V1_bx64_by04,run69,69,0.554263
gpu,1,256,163840,uniform,V1_bx64_by04,run70,70,0.549843
gpu,1,256,163840,uniform,V1_bx64_by04,run71,71,0.546643
gpu,1,256,163840,uniform,V1_bx64_by04,run72,72,0.561523
gpu,1,256,163840,uniform,V1_bx64_by04,run73,73,0.556563
gpu,1,256,163840,uniform,V1_bx64_by04,run74,74,0.556643
gpu,1,256,163840,uniform,V1_bx64_by04,run75,75,0.563283
gpu,1,256,163840,uniform,V1_bx64_by04,run76,76,0.561883
gpu,1,256,163840,uniform,V1_bx64_by04,run77,77,0.565723
gpu,1,256,163840,uniform,V1_bx64_by04,run78,78,0.564403
gpu,1,256,163840,uniform,V1_bx64_by04,run79,79,0.559883
gpu,1,256,163840,uniform,V1_bx64_by04,run80,80,0.556043
gpu,1,256,163840,uniform,V1_bx64_by04,run81,81,0.558723
gpu,1,256,163840,uniform,V1_bx64_by04,run82,82,0.565683
gpu,1,256,163840,uniform,V1_bx64_by04,run83,83,0.561802
gpu,1,256,163840,uniform,V1_bx64_by04,run84,84,0.562203
gpu,1,256,163840,uniform,V1_bx64_by04,run85,85,0.563803
gpu,1,256,163840,uniform,V1_bx64_by04,run86,86,0.566083
gpu,1,256,163840,uniform,V1_bx64_by04,run87,87,0.561843
gpu,1,256,163840,uniform,V1_bx64_by04,run88,88,0.554763
gpu,1,256,163840,uniform,V1_bx64_by04,run89,89,0.552603
gpu,1,256,163840,uniform,V1_bx64_by04,run90,90,0.562083
gpu,1,256,163840,uniform,V1_bx64_by04,run91,91,0.553563
gpu,1,256,163840,uniform,V1_bx64_by04,run92,92,0.557603
gpu,1,256,163840,uniform,V1_bx64_by04,run93,93,0.508602
gpu,1,256,163840,uniform,V1_bx64_by04,run94,94,0.481962
gpu,1,256,163840,uniform,V1_bx64_by04,run95,95,0.508793
gpu,1,256,163840,uniform,V1_bx64_by04,run96,96,0.530523
gpu,1,256,163840,uniform,V1_bx64_by04,run97,97,0.540443
gpu,1,256,163840,uniform,V1_bx64_by04,run98,98,0.547963
gpu,1,256,163840,uniform,V1_bx64_by04,run99,99,0.545203
gpu,1,256,163840,uniform,V1_bx16_by16,run0,0,0.642283
gpu,1,256,163840,uniform,V1_bx16_by16,run1,1,0.586004
gpu,1,256,163840,uniform,V1_bx16_by16,run2,2,0.649363
gpu,1,256,163840,uniform,V1_bx16_by16,run3,3,0.645084
gpu,1,256,163840,uniform,V1_bx16_by16,run4,4,0.672404
gpu,1,256,163840,uniform,V1_bx16_by16,run5,5,0.666044
gpu,1,256,163840,uniform,V1_bx16_by16,run6,6,0.666084
gpu,1,256,163840,uniform,V1_bx16_by16,run7,7,0.672444
gpu,1,256,163840,uniform,V1_bx16_by16,run8,8,0.658964
gpu,1,256,163840,uniform,V1_bx16_by16,run9,9,0.666364
gpu,1,256,163840,uniform,V1_bx16_by16,run10,10,0.681084
gpu,1,256,163840,uniform,V1_bx16_by16,run11,11,0.681004
gpu,1,256,163840,uniform,V1_bx16_by16,run12,12,0.702644
gpu,1,256,163840,uniform,V1_bx16_by16,run13,13,0.638923
gpu,1,256,163840,uniform,V1_bx16_by16,run14,14,0.648604
gpu,1,256,163840,uniform,V1_bx16_by16,run15,15,0.657844
gpu,1,256,163840,uniform,V1_bx16_by16,run16,16,0.686764
gpu,1,256,163840,uniform,V1_bx16_by16,run17,17,0.670884
gpu,1,256,163840,uniform,V1_bx16_by16,run18,18,0.684444
gpu,1,256,163840,uniform,V1_bx16_by16,run19,19,0.683724
gpu,1,256,163840,uniform,V1_bx16_by16,run20,20,0.708685
gpu,1,256,163840,uniform,V1_bx16_by16,run21,21,0.678524
gpu,1,256,163840,uniform,V1_bx16_by16,run22,22,0.612684
gpu,1,256,163840,uniform,V1_bx16_by16,run23,23,0.635164
gpu,1,256,163840,uniform,V1_bx16_by16,run24,24,0.663284
gpu,1,256,163840,uniform,V1_bx16_by16,run25,25,0.670524
gpu,1,256,163840,uniform,V1_bx16_by16,run26,26,0.688964
gpu,1,256,163840,uniform,V1_bx16_by16,run27,27,0.630043
gpu,1,256,163840,uniform,V1_bx16_by16,run28,28,0.677043
gpu,1,256,163840,uniform,V1_bx16_by16,run29,29,0.655804
gpu,1,256,163840,uniform,V1_bx16_by16,run30,30,0.650203
gpu,1,256,163840,uniform,V1_bx16_by16,run31,31,0.728044
gpu,1,256,163840,uniform,V1_bx16_by16,run32,32,0.707804
